state_fips,age,cow,english,marital,educ,sex,hours,yoep,nativity,income,state_abb,entry_recency,age_sq,educ_level,married,female,y
13,31,7.0,2.0,1,18.0,1,55.0,2017.0,2,125000.0,GA,1.0,961,SomeCollege,1,0,11.736077016252437
13,37,5.0,1.0,1,21.0,1,40.0,2018.0,2,118000.0,GA,0.0,1369,BAplus,1,0,11.678448377988165
13,37,1.0,1.0,2,22.0,2,40.0,2018.0,2,87000.0,GA,0.0,1369,BAplus,0,1,11.373674891823535
13,41,1.0,1.0,4,21.0,1,40.0,2017.0,2,113000.0,GA,1.0,1681,BAplus,0,0,11.635151947212842
13,41,1.0,1.0,5,21.0,2,40.0,2017.0,2,83000.0,GA,1.0,1681,BAplus,0,1,11.326607934898927
13,51,1.0,2.0,3,16.0,2,70.0,2017.0,2,50400.0,GA,1.0,2601,HS,0,1,10.827766295132466
13,27,1.0,1.0,5,19.0,2,40.0,2017.0,2,52000.0,GA,1.0,729,SomeCollege,0,1,10.859018228147887
13,54,1.0,4.0,1,18.0,1,50.0,2017.0,2,75000.0,GA,1.0,2916,SomeCollege,1,0,11.225256725762893
13,36,1.0,1.0,5,22.0,1,40.0,2017.0,2,140000.0,GA,1.0,1296,BAplus,0,0,11.849404844423074
13,35,1.0,1.0,1,24.0,1,50.0,2017.0,2,90000.0,GA,1.0,1225,BAplus,1,0,11.407576060361786
13,48,1.0,1.0,1,22.0,1,48.0,2018.0,2,471000.0,GA,0.0,2304,BAplus,1,0,13.062615496138552
13,30,1.0,1.0,5,22.0,2,40.0,2018.0,2,65000.0,GA,0.0,900,BAplus,0,1,11.082157933374816
13,50,5.0,2.0,1,21.0,1,50.0,2017.0,2,100000.0,GA,1.0,2500,BAplus,1,0,11.51293546492023
13,25,1.0,3.0,5,1.0,1,40.0,2017.0,2,50000.0,GA,1.0,625,<HS,0,0,10.819798284210286
13,30,7.0,2.0,1,16.0,1,40.0,2018.0,2,50000.0,GA,0.0,900,HS,1,0,10.819798284210286
13,32,1.0,2.0,1,21.0,1,40.0,2017.0,2,50000.0,GA,1.0,1024,BAplus,1,0,10.819798284210286
13,37,1.0,2.0,1,22.0,1,55.0,2018.0,2,120000.0,GA,0.0,1369,BAplus,1,0,11.695255355062795
13,27,1.0,1.0,5,22.0,1,40.0,2018.0,2,60000.0,GA,0.0,729,BAplus,0,0,11.002116507732017
13,45,1.0,1.0,1,24.0,1,48.0,2017.0,2,80000.0,GA,1.0,2025,BAplus,1,0,11.289794413577894
13,34,1.0,2.0,1,22.0,1,40.0,2017.0,2,60000.0,GA,1.0,1156,BAplus,1,0,11.002116507732017
13,33,1.0,1.0,1,21.0,1,40.0,2017.0,2,70000.0,GA,1.0,1089,BAplus,1,0,11.156264806643742
13,34,1.0,1.0,1,21.0,1,40.0,2017.0,2,84000.0,GA,1.0,1156,BAplus,1,0,11.338583982516495
13,31,1.0,1.0,1,21.0,2,40.0,2017.0,2,70000.0,GA,1.0,961,BAplus,1,1,11.156264806643742
13,31,1.0,1.0,1,21.0,1,40.0,2017.0,2,96300.0,GA,1.0,961,BAplus,1,0,11.475233981948293
13,44,1.0,1.0,1,22.0,1,60.0,2017.0,2,145000.0,GA,1.0,1936,BAplus,1,0,11.884495917930655
13,30,1.0,1.0,1,16.0,1,40.0,2018.0,2,75000.0,GA,0.0,900,HS,1,0,11.225256725762893
15,27,1.0,1.0,1,21.0,2,45.0,2017.0,2,65000.0,HI,1.0,729,BAplus,1,1,11.082157933374816
15,40,1.0,2.0,1,21.0,1,40.0,2017.0,2,105000.0,HI,1.0,1600,BAplus,1,0,11.561725152903833
15,35,1.0,2.0,1,21.0,1,40.0,2017.0,2,40000.0,HI,1.0,1225,BAplus,1,0,10.596659732783579
15,32,1.0,2.0,1,16.0,1,40.0,2018.0,2,80000.0,HI,0.0,1024,HS,1,0,11.289794413577894
15,45,4.0,1.0,1,24.0,1,40.0,2017.0,2,40000.0,HI,1.0,2025,BAplus,1,0,10.596659732783579
15,44,7.0,3.0,1,22.0,1,40.0,2018.0,2,70000.0,HI,0.0,1936,BAplus,1,0,11.156264806643742
15,49,1.0,3.0,3,19.0,1,20.0,2017.0,2,58000.0,HI,1.0,2401,SomeCollege,0,0,10.968215530759236
16,27,1.0,1.0,5,22.0,1,40.0,2018.0,2,74000.0,ID,0.0,729,BAplus,0,0,11.211833885608513
16,49,1.0,1.0,1,21.0,1,60.0,2017.0,2,110000.0,ID,1.0,2401,BAplus,1,0,11.608244735642321
17,42,1.0,1.0,1,21.0,2,55.0,2017.0,2,200000.0,IL,1.0,1764,BAplus,1,1,12.206077645517674
17,37,1.0,2.0,1,22.0,1,45.0,2017.0,2,90000.0,IL,1.0,1369,BAplus,1,0,11.407576060361786
17,36,2.0,1.0,4,21.0,1,40.0,2017.0,2,130070.0,IL,1.0,1296,BAplus,0,0,11.775835734196143
17,36,1.0,1.0,1,22.0,1,40.0,2017.0,2,80000.0,IL,1.0,1296,BAplus,1,0,11.289794413577894
17,33,1.0,1.0,1,22.0,2,40.0,2017.0,2,102500.0,IL,1.0,1089,BAplus,1,1,11.537627833610571
17,33,1.0,1.0,1,21.0,1,40.0,2017.0,2,107500.0,IL,1.0,1089,BAplus,1,0,11.58525542883217
17,36,1.0,1.0,1,22.0,1,40.0,2017.0,2,95000.0,IL,1.0,1296,BAplus,1,0,11.461642696843066
17,39,1.0,1.0,1,22.0,1,40.0,2017.0,2,150000.0,IL,1.0,1521,BAplus,1,0,11.918397239722838
17,27,1.0,1.0,1,22.0,1,40.0,2017.0,2,104000.0,IL,1.0,729,BAplus,1,0,11.552155793461898
17,31,1.0,1.0,1,22.0,1,40.0,2017.0,2,112000.0,IL,1.0,961,BAplus,1,0,11.626263078808801
17,46,1.0,1.0,1,21.0,2,50.0,2018.0,2,100000.0,IL,0.0,2116,BAplus,1,1,11.51293546492023
17,51,1.0,1.0,1,21.0,1,40.0,2018.0,2,90000.0,IL,0.0,2601,BAplus,1,0,11.407576060361786
17,35,1.0,1.0,3,21.0,1,40.0,2017.0,2,90000.0,IL,1.0,1225,BAplus,0,0,11.407576060361786
17,30,1.0,1.0,1,22.0,2,40.0,2017.0,2,150000.0,IL,1.0,900,BAplus,1,1,11.918397239722838
17,40,1.0,1.0,1,22.0,1,42.0,2017.0,2,150500.0,IL,1.0,1600,BAplus,1,0,11.921725007667265
17,34,1.0,1.0,1,21.0,2,25.0,2017.0,2,80000.0,IL,1.0,1156,BAplus,1,1,11.289794413577894
17,36,1.0,1.0,1,21.0,2,40.0,2017.0,2,135000.0,IL,1.0,1296,BAplus,1,1,11.813037464800539
17,32,1.0,1.0,1,22.0,1,40.0,2017.0,2,87000.0,IL,1.0,1024,BAplus,1,0,11.373674891823535
17,46,1.0,3.0,3,21.0,1,75.0,2018.0,2,120000.0,IL,0.0,2116,BAplus,0,0,11.695255355062795
17,35,1.0,2.0,3,24.0,2,50.0,2017.0,2,124000.0,IL,1.0,1225,BAplus,0,1,11.728044909070785
17,48,1.0,1.0,5,21.0,1,40.0,2017.0,2,135400.0,IL,1.0,2304,BAplus,0,0,11.81599602495741
17,29,1.0,2.0,5,23.0,1,40.0,2017.0,2,150000.0,IL,1.0,841,BAplus,0,0,11.918397239722838
17,33,1.0,1.0,1,21.0,2,40.0,2017.0,2,90000.0,IL,1.0,1089,BAplus,1,1,11.407576060361786
17,38,1.0,1.0,1,22.0,1,45.0,2017.0,2,200050.0,IL,1.0,1444,BAplus,1,0,12.2063276130232
17,38,1.0,1.0,1,22.0,2,40.0,2017.0,2,120000.0,IL,1.0,1444,BAplus,1,1,11.695255355062795
17,37,5.0,1.0,1,24.0,2,40.0,2017.0,2,85000.0,IL,1.0,1369,BAplus,1,1,11.350418300109132
17,35,1.0,1.0,1,24.0,1,60.0,2017.0,2,140000.0,IL,1.0,1225,BAplus,1,0,11.849404844423074
17,25,1.0,1.0,5,23.0,1,40.0,2017.0,2,80000.0,IL,1.0,625,BAplus,0,0,11.289794413577894
17,46,1.0,1.0,3,22.0,1,50.0,2017.0,2,96000.0,IL,1.0,2116,BAplus,0,0,11.472113887062386
17,42,1.0,1.0,1,21.0,1,40.0,2017.0,2,93000.0,IL,1.0,1764,BAplus,1,0,11.440365524765756
17,54,6.0,1.0,1,24.0,1,45.0,2017.0,2,91000.0,IL,1.0,2916,BAplus,1,0,11.418625774449596
17,40,1.0,1.0,1,22.0,2,50.0,2018.0,2,210000.0,IL,0.0,1600,BAplus,1,1,12.25486757159303
17,35,1.0,1.0,1,21.0,1,40.0,2018.0,2,253000.0,IL,0.0,1225,BAplus,1,0,12.441148720271016
17,32,1.0,3.0,1,16.0,1,40.0,2017.0,2,100000.0,IL,1.0,1024,HS,1,0,11.51293546492023
17,35,1.0,1.0,1,21.0,1,40.0,2017.0,2,90000.0,IL,1.0,1225,BAplus,1,0,11.407576060361786
17,32,1.0,2.0,5,23.0,1,40.0,2017.0,2,80000.0,IL,1.0,1024,BAplus,0,0,11.289794413577894
17,34,1.0,2.0,1,22.0,1,50.0,2017.0,2,170000.0,IL,1.0,1156,BAplus,1,0,12.04355959836804
17,36,1.0,1.0,1,22.0,1,40.0,2017.0,2,100000.0,IL,1.0,1296,BAplus,1,0,11.51293546492023
17,31,1.0,1.0,1,22.0,1,40.0,2017.0,2,100000.0,IL,1.0,961,BAplus,1,0,11.51293546492023
17,40,1.0,1.0,1,22.0,1,40.0,2018.0,2,112000.0,IL,0.0,1600,BAplus,1,0,11.626263078808801
17,45,1.0,2.0,1,23.0,1,70.0,2017.0,2,113000.0,IL,1.0,2025,BAplus,1,0,11.635151947212842
17,29,1.0,1.0,5,20.0,1,40.0,2017.0,2,144000.0,IL,1.0,841,SomeCollege,0,0,11.87757552297847
18,50,1.0,1.0,1,22.0,2,70.0,2018.0,2,422000.0,IN,0.0,2500,BAplus,1,1,12.952762962683588
18,50,6.0,1.0,1,22.0,1,40.0,2018.0,2,290000.0,IN,0.0,2500,BAplus,1,0,12.577639650232573
18,40,1.0,2.0,1,22.0,1,50.0,2017.0,2,160000.0,IN,1.0,1600,BAplus,1,0,11.982935344196433
18,40,1.0,2.0,1,22.0,2,40.0,2017.0,2,85000.0,IN,1.0,1600,BAplus,1,1,11.350418300109132
18,40,1.0,1.0,1,24.0,2,46.0,2017.0,2,80000.0,IN,1.0,1600,BAplus,1,1,11.289794413577894
18,47,1.0,1.0,1,22.0,1,60.0,2017.0,2,160000.0,IN,1.0,2209,BAplus,1,0,11.982935344196433
18,30,1.0,1.0,5,22.0,1,40.0,2017.0,2,61000.0,IN,1.0,900,BAplus,0,0,11.0186455364637
18,30,1.0,2.0,5,21.0,1,40.0,2017.0,2,60000.0,IN,1.0,900,BAplus,0,0,11.002116507732017
18,31,1.0,3.0,1,18.0,1,75.0,2017.0,2,60560.0,IN,1.0,961,SomeCollege,1,0,11.011406400524537
18,47,1.0,2.0,1,21.0,1,50.0,2017.0,2,60000.0,IN,1.0,2209,BAplus,1,0,11.002116507732017
18,45,1.0,1.0,1,21.0,1,40.0,2017.0,2,81000.0,IN,1.0,2025,BAplus,1,0,11.302216779257382
18,30,4.0,1.0,5,22.0,1,40.0,2017.0,2,54400.0,IN,1.0,900,BAplus,0,0,10.904137815028022
18,40,1.0,2.0,1,21.0,1,40.0,2017.0,2,61000.0,IN,1.0,1600,BAplus,1,0,11.0186455364637
19,35,1.0,1.0,1,22.0,1,40.0,2017.0,2,75000.0,IA,1.0,1225,BAplus,1,0,11.225256725762893
19,33,2.0,1.0,1,23.0,2,80.0,2017.0,2,50000.0,IA,1.0,1089,BAplus,1,1,10.819798284210286
19,43,1.0,1.0,1,24.0,2,40.0,2018.0,2,140000.0,IA,0.0,1849,BAplus,1,1,11.849404844423074
19,43,1.0,1.0,1,24.0,1,40.0,2018.0,2,130000.0,IA,0.0,1849,BAplus,1,0,11.775297421715827
19,31,1.0,1.0,1,21.0,1,50.0,2018.0,2,69000.0,IA,0.0,961,BAplus,1,0,11.141876276228
19,40,2.0,1.0,1,22.0,2,50.0,2017.0,2,95000.0,IA,1.0,1600,BAplus,1,1,11.461642696843066
19,36,1.0,2.0,1,21.0,1,40.0,2017.0,2,50000.0,IA,1.0,1296,BAplus,1,0,10.819798284210286
20,32,1.0,1.0,3,22.0,1,40.0,2018.0,2,42000.0,KS,0.0,1024,BAplus,0,0,10.645448706505872
20,28,1.0,1.0,5,22.0,1,40.0,2018.0,2,33900.0,KS,0.0,784,BAplus,0,0,10.431199791458543
20,42,1.0,1.0,1,19.0,2,40.0,2017.0,2,40000.0,KS,1.0,1764,SomeCollege,1,1,10.596659732783579
20,29,1.0,2.0,1,19.0,1,40.0,2017.0,2,40000.0,KS,1.0,841,SomeCollege,1,0,10.596659732783579
20,30,1.0,1.0,5,15.0,1,50.0,2017.0,2,62000.0,KS,1.0,900,<HS,0,0,11.034905792929415
20,31,2.0,1.0,1,24.0,1,90.0,2017.0,2,35000.0,KS,1.0,961,BAplus,1,0,10.463131911491967
20,47,1.0,2.0,3,16.0,2,40.0,2017.0,2,40000.0,KS,1.0,2209,HS,0,1,10.596659732783579
21,29,1.0,2.0,5,20.0,1,45.0,2017.0,2,45000.0,KY,1.0,841,SomeCollege,0,0,10.714439990727769
21,29,1.0,2.0,5,20.0,1,40.0,2017.0,2,42000.0,KY,1.0,841,SomeCollege,0,0,10.645448706505872
21,29,1.0,3.0,4,22.0,1,70.0,2017.0,2,72000.0,KY,1.0,841,BAplus,0,0,11.184435286790631
21,31,1.0,3.0,1,21.0,1,50.0,2017.0,2,90000.0,KY,1.0,961,BAplus,1,0,11.407576060361786
21,41,1.0,1.0,1,24.0,2,20.0,2017.0,2,60000.0,KY,1.0,1681,BAplus,1,1,11.002116507732017
21,38,1.0,1.0,4,22.0,1,40.0,2018.0,2,109070.0,KY,0.0,1444,BAplus,0,0,11.599754325304707
21,40,1.0,3.0,5,16.0,1,40.0,2018.0,2,42000.0,KY,0.0,1600,HS,0,0,10.645448706505872
21,52,1.0,3.0,1,16.0,1,40.0,2018.0,2,42000.0,KY,0.0,2704,HS,1,0,10.645448706505872
21,29,1.0,3.0,5,16.0,1,40.0,2018.0,2,42000.0,KY,0.0,841,HS,0,0,10.645448706505872
21,35,1.0,2.0,1,21.0,2,40.0,2017.0,2,50000.0,KY,1.0,1225,BAplus,1,1,10.819798284210286
21,42,6.0,1.0,4,18.0,1,50.0,2017.0,2,125000.0,KY,1.0,1764,SomeCollege,0,0,11.736077016252437
22,31,2.0,1.0,5,21.0,2,40.0,2017.0,2,65000.0,LA,1.0,961,BAplus,0,1,11.082157933374816
22,34,1.0,1.0,5,24.0,2,40.0,2017.0,2,115380.0,LA,1.0,1156,BAplus,0,1,11.655994974786669
22,37,1.0,1.0,5,24.0,1,50.0,2017.0,2,122000.0,LA,1.0,1369,BAplus,0,0,11.711784520403112
22,51,7.0,3.0,1,1.0,1,40.0,2018.0,2,65000.0,LA,0.0,2601,<HS,1,0,11.082157933374816
23,29,1.0,1.0,5,23.0,2,70.0,2017.0,2,58000.0,ME,1.0,841,BAplus,0,1,10.968215530759236
24,26,1.0,1.0,1,22.0,2,40.0,2017.0,2,75000.0,MD,1.0,676,BAplus,1,1,11.225256725762893
24,45,1.0,1.0,1,24.0,1,40.0,2018.0,2,90000.0,MD,0.0,2025,BAplus,1,0,11.407576060361786
24,33,2.0,1.0,1,21.0,2,40.0,2017.0,2,75000.0,MD,1.0,1089,BAplus,1,1,11.225256725762893
24,48,5.0,2.0,1,22.0,1,36.0,2017.0,2,140000.0,MD,1.0,2304,BAplus,1,0,11.849404844423074
24,44,1.0,1.0,1,21.0,1,40.0,2017.0,2,190000.0,MD,1.0,1936,BAplus,1,0,12.154784614286667
24,26,1.0,1.0,1,22.0,2,40.0,2018.0,2,502200.0,MD,0.0,676,BAplus,1,1,13.12675571694219
24,49,1.0,3.0,1,21.0,1,40.0,2017.0,2,180000.0,MD,1.0,2401,BAplus,1,0,12.100717685412471
24,42,1.0,1.0,1,22.0,1,40.0,2018.0,2,154000.0,MD,0.0,1764,BAplus,1,0,11.944714374881176
24,25,1.0,1.0,5,21.0,1,40.0,2018.0,2,120000.0,MD,0.0,625,BAplus,0,0,11.695255355062795
24,51,1.0,1.0,1,21.0,1,40.0,2017.0,2,256000.0,MD,1.0,2601,BAplus,1,0,12.45293662970407
24,47,5.0,1.0,1,22.0,2,40.0,2017.0,2,116000.0,MD,1.0,2209,BAplus,1,1,11.661354090741
24,38,1.0,1.0,5,21.0,2,40.0,2017.0,2,70000.0,MD,1.0,1444,BAplus,0,1,11.156264806643742
24,30,1.0,1.0,1,22.0,1,40.0,2017.0,2,87000.0,MD,1.0,900,BAplus,1,0,11.373674891823535
24,47,3.0,3.0,1,22.0,1,40.0,2018.0,2,90000.0,MD,0.0,2209,BAplus,1,0,11.407576060361786
24,36,2.0,1.0,1,22.0,1,40.0,2017.0,2,160000.0,MD,1.0,1296,BAplus,1,0,11.982935344196433
24,35,1.0,2.0,1,22.0,1,40.0,2018.0,2,100000.0,MD,0.0,1225,BAplus,1,0,11.51293546492023
24,48,5.0,3.0,1,24.0,1,40.0,2018.0,2,83000.0,MD,0.0,2304,BAplus,1,0,11.326607934898927
24,45,4.0,3.0,1,20.0,1,40.0,2017.0,2,77000.0,MD,1.0,2025,SomeCollege,1,0,11.251573687764477
24,34,1.0,1.0,1,21.0,1,40.0,2017.0,2,100000.0,MD,1.0,1156,BAplus,1,0,11.51293546492023
24,34,1.0,1.0,1,22.0,2,40.0,2017.0,2,80000.0,MD,1.0,1156,BAplus,1,1,11.289794413577894
24,35,1.0,1.0,1,21.0,1,40.0,2017.0,2,90000.0,MD,1.0,1225,BAplus,1,0,11.407576060361786
24,50,5.0,1.0,1,22.0,1,40.0,2018.0,2,210000.0,MD,0.0,2500,BAplus,1,0,12.25486757159303
24,49,1.0,1.0,1,22.0,1,40.0,2018.0,2,170000.0,MD,0.0,2401,BAplus,1,0,12.04355959836804
24,42,1.0,2.0,5,24.0,1,40.0,2018.0,2,75200.0,MD,0.0,1764,BAplus,0,0,11.227919807721856
25,33,2.0,2.0,1,22.0,1,30.0,2018.0,2,105000.0,MA,0.0,1089,BAplus,1,0,11.561725152903833
25,40,2.0,1.0,5,20.0,1,40.0,2018.0,2,120000.0,MA,0.0,1600,SomeCollege,0,0,11.695255355062795
25,37,1.0,2.0,1,24.0,1,40.0,2017.0,2,110000.0,MA,1.0,1369,BAplus,1,0,11.608244735642321
25,33,2.0,1.0,1,22.0,2,40.0,2017.0,2,70000.0,MA,1.0,1089,BAplus,1,1,11.156264806643742
25,33,1.0,1.0,3,22.0,1,40.0,2017.0,2,120800.0,MA,1.0,1089,BAplus,0,0,11.701899842594283
25,31,1.0,1.0,1,22.0,1,45.0,2017.0,2,85000.0,MA,1.0,961,BAplus,1,0,11.350418300109132
25,41,1.0,2.0,1,22.0,1,40.0,2017.0,2,90000.0,MA,1.0,1681,BAplus,1,0,11.407576060361786
25,36,1.0,1.0,1,16.0,2,40.0,2017.0,2,80000.0,MA,1.0,1296,HS,1,1,11.289794413577894
25,46,1.0,2.0,1,16.0,1,40.0,2017.0,2,63000.0,MA,1.0,2116,HS,1,0,11.050905878263567
25,30,1.0,1.0,5,22.0,2,40.0,2018.0,2,95000.0,MA,0.0,900,BAplus,0,1,11.461642696843066
25,36,1.0,3.0,1,19.0,2,40.0,2017.0,2,69000.0,MA,1.0,1296,SomeCollege,1,1,11.141876276228
25,35,6.0,3.0,1,19.0,1,40.0,2017.0,2,85000.0,MA,1.0,1225,SomeCollege,1,0,11.350418300109132
25,30,2.0,1.0,1,21.0,2,45.0,2018.0,2,90000.0,MA,0.0,900,BAplus,1,1,11.407576060361786
25,46,1.0,2.0,3,22.0,2,40.0,2018.0,2,90000.0,MA,0.0,2116,BAplus,0,1,11.407576060361786
25,28,1.0,2.0,1,22.0,2,40.0,2017.0,2,96000.0,MA,1.0,784,BAplus,1,1,11.472113887062386
25,39,1.0,1.0,1,22.0,1,45.0,2017.0,2,165000.0,MA,1.0,1521,BAplus,1,0,12.013706813470414
25,36,1.0,1.0,1,22.0,1,40.0,2018.0,2,115000.0,MA,0.0,1296,BAplus,1,0,11.652696102959753
25,34,1.0,1.0,1,22.0,2,40.0,2018.0,2,125050.0,MA,0.0,1156,BAplus,1,1,11.736476933075071
25,35,1.0,1.0,1,21.0,1,40.0,2017.0,2,96000.0,MA,1.0,1225,BAplus,1,0,11.472113887062386
25,36,6.0,1.0,1,21.0,1,66.0,2017.0,2,92000.0,MA,1.0,1296,BAplus,1,0,11.429554725537322
25,52,1.0,1.0,1,23.0,1,40.0,2017.0,2,72000.0,MA,1.0,2704,BAplus,1,0,11.184435286790631
25,32,1.0,2.0,1,22.0,1,40.0,2017.0,2,100400.0,MA,1.0,1024,BAplus,1,0,11.516927446349527
25,33,1.0,1.0,1,22.0,1,40.0,2017.0,2,121000.0,MA,1.0,1089,BAplus,1,0,11.703554089007538
25,36,1.0,1.0,5,22.0,2,50.0,2018.0,2,150000.0,MA,0.0,1296,BAplus,0,1,11.918397239722838
25,30,1.0,1.0,5,21.0,2,45.0,2017.0,2,75000.0,MA,1.0,900,BAplus,0,1,11.225256725762893
25,37,1.0,2.0,1,24.0,1,50.0,2017.0,2,120000.0,MA,1.0,1369,BAplus,1,0,11.695255355062795
25,41,1.0,1.0,1,21.0,1,40.0,2018.0,2,100000.0,MA,0.0,1681,BAplus,1,0,11.51293546492023
25,31,2.0,1.0,5,24.0,1,40.0,2017.0,2,275000.0,MA,1.0,961,BAplus,0,0,12.524530013005734
25,29,2.0,3.0,4,21.0,1,35.0,2017.0,2,82300.0,MA,1.0,841,BAplus,0,0,11.31813853725963
25,33,1.0,2.0,5,21.0,1,40.0,2018.0,2,80000.0,MA,0.0,1089,BAplus,0,0,11.289794413577894
25,33,1.0,1.0,1,24.0,1,40.0,2018.0,2,175000.0,MA,0.0,1089,BAplus,1,0,12.07254696717504
25,42,1.0,1.0,1,21.0,1,55.0,2017.0,2,165000.0,MA,1.0,1764,BAplus,1,0,12.013706813470414
25,41,1.0,2.0,1,22.0,1,40.0,2017.0,2,104000.0,MA,1.0,1681,BAplus,1,0,11.552155793461898
25,37,2.0,1.0,1,24.0,1,45.0,2018.0,2,100000.0,MA,0.0,1369,BAplus,1,0,11.51293546492023
25,27,1.0,1.0,5,19.0,2,40.0,2017.0,2,65000.0,MA,1.0,729,SomeCollege,0,1,11.082157933374816
25,41,1.0,1.0,1,22.0,1,40.0,2018.0,2,70000.0,MA,0.0,1681,BAplus,1,0,11.156264806643742
25,31,6.0,2.0,3,19.0,1,80.0,2018.0,2,127000.0,MA,0.0,961,SomeCollege,0,0,11.751950239425476
25,47,1.0,2.0,1,21.0,1,40.0,2018.0,2,90000.0,MA,0.0,2209,BAplus,1,0,11.407576060361786
25,26,1.0,1.0,5,21.0,1,40.0,2017.0,2,61000.0,MA,1.0,676,BAplus,0,0,11.0186455364637
25,38,1.0,2.0,1,24.0,2,42.0,2017.0,2,71000.0,MA,1.0,1444,BAplus,1,1,11.170449240431308
25,44,1.0,2.0,3,21.0,1,40.0,2017.0,2,130000.0,MA,1.0,1936,BAplus,0,0,11.775297421715827
25,31,1.0,3.0,1,16.0,2,60.0,2017.0,2,80000.0,MA,1.0,961,HS,1,1,11.289794413577894
25,28,1.0,1.0,1,1.0,2,50.0,2018.0,2,70400.0,MA,0.0,784,<HS,1,1,11.161962746590705
25,29,1.0,2.0,5,22.0,1,40.0,2017.0,2,110500.0,MA,1.0,841,BAplus,0,0,11.612779849672751
26,36,1.0,1.0,1,22.0,1,40.0,2017.0,2,84000.0,MI,1.0,1296,BAplus,1,0,11.338583982516495
26,39,1.0,2.0,1,21.0,1,40.0,2017.0,2,80000.0,MI,1.0,1521,BAplus,1,0,11.289794413577894
26,38,1.0,4.0,1,17.0,1,70.0,2018.0,2,66000.0,MI,0.0,1444,HS,1,0,11.097425172408931
26,49,1.0,1.0,1,24.0,1,40.0,2017.0,2,94000.0,MI,1.0,2401,BAplus,1,0,11.451060699493427
26,41,1.0,1.0,1,22.0,1,40.0,2017.0,2,108000.0,MI,1.0,1681,BAplus,1,0,11.58989576532275
26,35,1.0,1.0,1,21.0,1,40.0,2017.0,2,72300.0,MI,1.0,1225,BAplus,1,0,11.18859323930985
26,31,1.0,1.0,1,24.0,1,40.0,2017.0,2,72000.0,MI,1.0,961,BAplus,1,0,11.184435286790631
26,33,1.0,1.0,1,24.0,2,40.0,2018.0,2,108000.0,MI,0.0,1089,BAplus,1,1,11.58989576532275
26,35,1.0,3.0,5,21.0,2,40.0,2018.0,2,65000.0,MI,0.0,1225,BAplus,0,1,11.082157933374816
26,33,1.0,1.0,1,21.0,1,40.0,2017.0,2,82000.0,MI,1.0,1089,BAplus,1,0,11.314486721293981
26,28,1.0,1.0,5,22.0,1,50.0,2018.0,2,99400.0,MI,0.0,784,BAplus,0,0,11.506917452956234
26,32,2.0,1.0,5,23.0,2,96.0,2017.0,2,92000.0,MI,1.0,1024,BAplus,0,1,11.429554725537322
26,50,1.0,3.0,1,16.0,1,40.0,2017.0,2,100000.0,MI,1.0,2500,HS,1,0,11.51293546492023
26,40,1.0,2.0,1,21.0,1,40.0,2017.0,2,93000.0,MI,1.0,1600,BAplus,1,0,11.440365524765756
26,31,1.0,1.0,1,21.0,1,40.0,2017.0,2,75000.0,MI,1.0,961,BAplus,1,0,11.225256725762893
26,36,1.0,2.0,1,22.0,1,70.0,2017.0,2,72000.0,MI,1.0,1296,BAplus,1,0,11.184435286790631
26,33,1.0,1.0,1,21.0,1,40.0,2017.0,2,98000.0,MI,1.0,1089,BAplus,1,0,11.49273296168228
26,34,1.0,1.0,1,21.0,1,40.0,2018.0,2,85600.0,MI,0.0,1156,BAplus,1,0,11.357452244304588
26,29,1.0,1.0,5,21.0,1,40.0,2018.0,2,85000.0,MI,0.0,841,BAplus,0,0,11.350418300109132
26,32,1.0,1.0,1,22.0,1,40.0,2018.0,2,75000.0,MI,0.0,1024,BAplus,1,0,11.225256725762893
26,31,1.0,1.0,1,24.0,2,50.0,2018.0,2,70000.0,MI,0.0,961,BAplus,1,1,11.156264806643742
26,31,1.0,1.0,1,24.0,1,50.0,2018.0,2,70000.0,MI,0.0,961,BAplus,1,0,11.156264806643742
26,41,1.0,2.0,5,23.0,1,40.0,2017.0,2,100000.0,MI,1.0,1681,BAplus,0,0,11.51293546492023
26,39,1.0,2.0,1,22.0,1,50.0,2018.0,2,100000.0,MI,0.0,1521,BAplus,1,0,11.51293546492023
26,39,1.0,1.0,1,22.0,2,40.0,2018.0,2,150000.0,MI,0.0,1521,BAplus,1,1,11.918397239722838
27,54,1.0,1.0,1,22.0,1,50.0,2017.0,2,487440.0,MN,1.0,2916,BAplus,1,0,13.09692453645482
27,28,1.0,1.0,5,14.0,1,30.0,2017.0,2,207000.0,MN,1.0,784,<HS,0,0,12.240478903153711
27,31,1.0,2.0,5,21.0,1,50.0,2017.0,2,65000.0,MN,1.0,961,BAplus,0,0,11.082157933374816
27,30,1.0,2.0,5,21.0,1,50.0,2017.0,2,65000.0,MN,1.0,900,BAplus,0,0,11.082157933374816
27,36,3.0,3.0,1,17.0,1,92.0,2017.0,2,75000.0,MN,1.0,1296,HS,1,0,11.225256725762893
27,36,1.0,1.0,1,22.0,2,40.0,2017.0,2,68000.0,MN,1.0,1296,BAplus,1,1,11.127277689932466
27,43,1.0,1.0,1,22.0,1,50.0,2017.0,2,190000.0,MN,1.0,1849,BAplus,1,0,12.154784614286667
27,36,1.0,1.0,1,21.0,1,40.0,2017.0,2,87000.0,MN,1.0,1296,BAplus,1,0,11.373674891823535
28,26,2.0,1.0,1,22.0,2,40.0,2017.0,2,80000.0,MS,1.0,676,BAplus,1,1,11.289794413577894
