dataset,method,o,alpha,nominal_coverage,coverage_mean,coverage_se,coverage_std,coverage_n
fixedN21,HCP,35,0.2,0.8,0.875,0.010458250331675944,0.33088439746304826,1000.0
fixedN21,HCP,35,0.175,0.825,0.906,0.009228434320078352,0.29197474077263813,1000.0
fixedN21,HCP,35,0.15,0.85,0.932,0.00796090447122687,0.2518718710762269,1000.0
fixedN21,HCP,35,0.125,0.875,0.954,0.006624499981130654,0.20958990416508122,1000.0
fixedN21,HCP,35,0.1,0.9,0.979,0.00453420334788814,0.1434558454005259,1000.0
fixedN21,HCP,35,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,35,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.25,0.75,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.225,0.775,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.2,0.8,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.175,0.825,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.15,0.85,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.125,0.875,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.1,0.9,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,5,0.25,0.75,0.742,0.013836039895866157,0.43775292989039793,1000.0
fixedN21,Std-CP,5,0.225,0.775,0.742,0.013836039895866157,0.43775292989039793,1000.0
fixedN21,Std-CP,5,0.2,0.8,0.742,0.013836039895866157,0.43775292989039793,1000.0
fixedN21,Std-CP,5,0.175,0.825,0.742,0.013836039895866157,0.43775292989039793,1000.0
fixedN21,Std-CP,5,0.15,0.85,0.742,0.013836039895866157,0.43775292989039793,1000.0
fixedN21,Std-CP,5,0.125,0.875,0.742,0.013836039895866157,0.43775292989039793,1000.0
fixedN21,Std-CP,5,0.1,0.9,0.749,0.013711272734505722,0.4338054715966445,1000.0
fixedN21,Std-CP,5,0.075,0.925,0.742,0.013836039895866157,0.43775292989039793,1000.0
fixedN21,Std-CP,5,0.05,0.95,0.742,0.013836039895866157,0.43775292989039793,1000.0
fixedN21,Std-CP,10,0.25,0.75,0.835,0.011737759581794136,0.3713662786426804,1000.0
fixedN21,Std-CP,10,0.225,0.775,0.835,0.011737759581794136,0.3713662786426804,1000.0
fixedN21,Std-CP,10,0.2,0.8,0.835,0.011737759581794136,0.3713662786426804,1000.0
fixedN21,Std-CP,10,0.175,0.825,0.835,0.011737759581794136,0.3713662786426804,1000.0
fixedN21,Std-CP,10,0.15,0.85,0.835,0.011737759581794136,0.3713662786426804,1000.0
fixedN21,Std-CP,10,0.125,0.875,0.835,0.011737759581794136,0.3713662786426804,1000.0
fixedN21,Std-CP,10,0.1,0.9,0.826,0.011988494484296184,0.3792991798934818,1000.0
fixedN21,Std-CP,10,0.075,0.925,0.835,0.011737759581794136,0.3713662786426804,1000.0
fixedN21,Std-CP,10,0.05,0.95,0.835,0.011737759581794136,0.3713662786426804,1000.0
fixedN21,Std-CP,15,0.25,0.75,0.766,0.013388203763014663,0.42358402168096876,1000.0
fixedN21,Std-CP,15,0.225,0.775,0.766,0.013388203763014663,0.42358402168096876,1000.0
fixedN21,Std-CP,15,0.2,0.8,0.885,0.010088359628799917,0.31918157352340515,1000.0
fixedN21,Std-CP,15,0.175,0.825,0.885,0.010088359628799917,0.31918157352340515,1000.0
fixedN21,Std-CP,15,0.15,0.85,0.885,0.010088359628799917,0.31918157352340515,1000.0
fixedN21,Std-CP,15,0.125,0.875,0.885,0.010088359628799917,0.31918157352340515,1000.0
fixedN21,Std-CP,15,0.1,0.9,0.886,0.010050074626588601,0.31797028965786267,1000.0
fixedN21,Std-CP,15,0.075,0.925,0.885,0.010088359628799917,0.31918157352340515,1000.0
fixedN21,Std-CP,15,0.05,0.95,0.885,0.010088359628799917,0.31918157352340515,1000.0
fixedN21,Std-CP,20,0.25,0.75,0.819,0.012175343937647102,0.3852108349818153,1000.0
fixedN21,Std-CP,20,0.225,0.775,0.819,0.012175343937647102,0.3852108349818153,1000.0
fixedN21,Std-CP,20,0.2,0.8,0.819,0.012175343937647102,0.3852108349818153,1000.0
fixedN21,Std-CP,20,0.175,0.825,0.903,0.009359006357514668,0.296105857217784,1000.0
fixedN21,Std-CP,20,0.15,0.85,0.903,0.009359006357514668,0.296105857217784,1000.0
fixedN21,Std-CP,20,0.125,0.875,0.903,0.009359006357514668,0.296105857217784,1000.0
fixedN21,Std-CP,20,0.1,0.9,0.908,0.009139803061335619,0.28917057184232914,1000.0
