replicate,method,o,coverage,width,width_income
57,donor-HCP-derandomized,10,0.8,2.7598,240895.6007
57,donor-HCP-derandomized,20,0.9667,2.4838,180837.3167
57,sample-HCP-randomized,0,0.7,1.9302,176564.9954
57,sample-HCP-randomized,5,0.9333,1.8667,135371.3488
57,sample-HCP-randomized,10,0.6667,1.7229,126804.1833
57,sample-HCP-randomized,20,0.8,1.6509,102921.7569
57,sample-HCP-derandomized,0,0.9667,2.9744,298585.7222
57,sample-HCP-derandomized,5,1.0,2.5972,209871.0006
57,sample-HCP-derandomized,10,0.8,2.582,216917.1891
57,sample-HCP-derandomized,20,0.9333,2.3552,164581.7104
57,HCP,0,0.9667,2.0021,163230.4142
57,HCP,5,0.9333,2.0021,142073.6064
57,HCP,10,0.7667,2.0021,147665.4292
57,HCP,20,0.9,2.0021,132470.7699
57,Pooling,0,0.6667,1.5971,122910.495
57,Pooling,5,0.8333,1.5971,106979.6789
57,Pooling,10,0.6333,1.5971,111190.2527
57,Pooling,20,0.7333,1.5971,99748.8611
57,Subsampling,0,0.6667,1.5259,116386.5343
57,Subsampling,5,0.8333,1.5259,101301.3092
57,Subsampling,10,0.6333,1.5259,105288.3902
57,Subsampling,20,0.7333,1.5259,94454.2957
57,Repeated,0,0.9667,1.9588,158623.8332
57,Repeated,5,0.9,1.9588,138064.0988
57,Repeated,10,0.7667,1.9588,143498.1129
57,Repeated,20,0.9,1.9588,128732.2673
57,Std-CP,0,1.0,,
57,Std-CP,5,0.8667,11.2906,2.508881899410119e+24
57,Std-CP,10,0.9,4.9517,446514401.3036
57,Std-CP,20,0.7333,10.0131,230389216464733.97
58,donor-HCP-randomized,0,0.9333,2.1313,180904.8364
58,donor-HCP-randomized,5,0.9,2.0972,149163.4197
58,donor-HCP-randomized,10,0.9333,1.9938,142567.5231
58,donor-HCP-randomized,20,0.9655,1.7493,139512.7399
58,donor-HCP-derandomized,0,1.0,3.6571,433618.9135
58,donor-HCP-derandomized,5,0.9667,3.3108,301964.9592
58,donor-HCP-derandomized,10,0.9667,2.9703,259525.7996
58,donor-HCP-derandomized,20,0.9655,2.5998,240924.5954
58,sample-HCP-randomized,0,0.9,2.0899,183470.3246
58,sample-HCP-randomized,5,0.8,1.7792,124929.2846
58,sample-HCP-randomized,10,0.8667,1.691,115777.6542
58,sample-HCP-randomized,20,0.8966,1.7552,145263.5864
58,sample-HCP-derandomized,0,1.0,3.6762,435212.7064
58,sample-HCP-derandomized,5,0.9667,2.6273,205673.5903
58,sample-HCP-derandomized,10,0.9333,2.5607,204924.7807
58,sample-HCP-derandomized,20,0.9655,2.5453,234250.5064
58,HCP,0,0.9333,2.1313,180904.8364
58,HCP,5,0.9,2.1313,152213.0271
58,HCP,10,0.9333,2.1313,155797.8388
58,HCP,20,0.9655,2.1313,178721.8954
58,Pooling,0,0.9,1.6506,130432.3995
58,Pooling,5,0.7667,1.6506,109745.6031
58,Pooling,10,0.8667,1.6506,112330.2525
58,Pooling,20,0.8621,1.6506,128858.4989
58,Subsampling,0,0.9667,2.3793,210843.4874
58,Subsampling,5,0.9,2.3793,177403.3581
58,Subsampling,10,0.9667,2.3793,181581.4343
58,Subsampling,20,0.9655,2.3793,208299.283
58,Repeated,0,0.9,1.7697,142119.6794
58,Repeated,5,0.8333,1.7697,119579.2608
58,Repeated,10,0.8667,1.7697,122395.5056
58,Repeated,20,0.8966,1.7697,140404.7509
58,Std-CP,0,1.0,,
58,Std-CP,5,0.8333,15.0598,1.5988859102922987e+56
58,Std-CP,10,0.9,4.8821,10672155.4578
58,Std-CP,20,0.8621,7.7138,1.6476092271709618e+25
59,donor-HCP-randomized,0,0.8667,2.2685,179842.8927
59,donor-HCP-randomized,5,0.9667,2.2663,160766.6026
59,donor-HCP-randomized,10,0.9667,2.1184,165705.7706
59,donor-HCP-randomized,20,0.9,1.9174,150859.2123
59,donor-HCP-derandomized,0,1.0,3.4337,348188.0133
59,donor-HCP-derandomized,5,1.0,3.2548,282995.1593
59,donor-HCP-derandomized,10,0.9667,3.2061,310979.5207
59,donor-HCP-derandomized,20,0.9333,2.3572,200257.3034
59,sample-HCP-randomized,0,0.8333,2.0919,166498.6286
59,sample-HCP-randomized,5,0.9333,1.9189,130943.0648
59,sample-HCP-randomized,10,0.9667,1.8543,140006.7591
59,sample-HCP-randomized,20,0.8333,1.7905,138129.5052
59,sample-HCP-derandomized,0,1.0,3.4337,348188.0133
59,sample-HCP-derandomized,5,0.9667,2.5767,193873.588
59,sample-HCP-derandomized,10,0.9667,2.5247,212039.3611
59,sample-HCP-derandomized,20,0.9333,2.3632,200799.0899
59,HCP,0,0.8667,2.2685,179842.8927
59,HCP,5,0.9667,2.2685,160996.2812
59,HCP,10,0.9667,2.2685,182037.1605
59,HCP,20,0.9333,2.2685,193244.3726
59,Pooling,0,0.8333,1.8732,139329.0065
59,Pooling,5,0.9333,1.8732,124728.0421
59,Pooling,10,0.9667,1.8732,141028.9633
59,Pooling,20,0.8333,1.8732,149711.4844
59,Subsampling,0,0.9,2.6086,220268.8634
59,Subsampling,5,1.0,2.6086,197185.8177
59,Subsampling,10,0.9667,2.6086,222956.3695
59,Subsampling,20,0.9333,2.6086,236682.7938
59,Repeated,0,0.9,2.6151,221095.4682
59,Repeated,5,1.0,2.6151,197925.7986
59,Repeated,10,0.9667,2.6151,223793.0597
59,Repeated,20,0.9333,2.6151,237570.9953
59,Std-CP,0,1.0,,
59,Std-CP,5,0.7667,8.4996,4.556112164821808e+31
59,Std-CP,10,0.9,6.926,289923405643.5864
59,Std-CP,20,0.8667,37.8326,8.548126885384131e+194
60,donor-HCP-randomized,0,0.7,1.5957,99424.0501
60,donor-HCP-randomized,5,0.8333,1.5938,104376.3042
60,donor-HCP-randomized,10,0.8333,1.5896,102817.9913
60,donor-HCP-randomized,20,0.7241,1.6216,93917.9568
60,donor-HCP-derandomized,0,0.9667,3.1524,261841.9933
60,donor-HCP-derandomized,5,0.9667,2.8005,227782.0277
60,donor-HCP-derandomized,10,0.9333,2.3019,168872.6048
60,donor-HCP-derandomized,20,0.8276,1.9865,122877.3746
60,sample-HCP-randomized,0,0.7333,1.6751,107133.1036
60,sample-HCP-randomized,5,0.8333,1.5532,103878.4931
60,sample-HCP-randomized,10,0.8,1.5103,98702.2844
60,sample-HCP-randomized,20,0.6897,1.5131,87747.1303
60,sample-HCP-derandomized,0,0.9667,3.2416,275580.3204
60,sample-HCP-derandomized,5,0.9,2.0427,144912.6233
60,sample-HCP-derandomized,10,0.9333,1.9975,141098.7715
60,sample-HCP-derandomized,20,0.7931,1.9566,120992.9732
60,HCP,0,0.7,1.5957,99424.0501
60,HCP,5,0.8333,1.5957,104525.2027
60,HCP,10,0.8333,1.5957,103262.631
60,HCP,20,0.6897,1.5957,92147.1775
60,Pooling,0,0.7,1.4325,87505.2617
60,Pooling,5,0.7667,1.4325,91994.8967
60,Pooling,10,0.8,1.4325,90883.68
60,Pooling,20,0.6552,1.4325,81100.7284
60,Subsampling,0,0.8333,2.2296,152805.0777
60,Subsampling,5,0.9333,2.2296,160645.0523
60,Subsampling,10,0.9333,2.2296,158704.6026
60,Subsampling,20,0.8621,2.2296,141621.2336
60,Repeated,0,0.7,1.554,96320.8291
60,Repeated,5,0.8333,1.554,101262.7647
60,Repeated,10,0.8333,1.554,100039.6003
60,Repeated,20,0.6897,1.554,89271.0821
60,Std-CP,0,1.0,,
60,Std-CP,5,0.7,9.9082,1.7410798093048426e+16
60,Std-CP,10,0.6667,5.4861,12077666156.088
60,Std-CP,20,0.7586,18.9301,2.0267322367352094e+260
61,donor-HCP-randomized,0,0.9,2.0982,163017.815
61,donor-HCP-randomized,5,0.8333,1.994,149396.1072
61,donor-HCP-randomized,10,0.8,1.9247,148077.3757
61,donor-HCP-randomized,20,0.8966,1.8121,126667.1227
61,donor-HCP-derandomized,0,0.9333,2.9438,271078.1389
61,donor-HCP-derandomized,5,0.9,2.7967,244184.2733
61,donor-HCP-derandomized,10,0.9,2.5954,222705.1278
61,donor-HCP-derandomized,20,0.9655,2.4208,185319.4518
61,sample-HCP-randomized,0,0.7667,1.9586,151789.8973
61,sample-HCP-randomized,5,0.8333,1.9234,141885.6929
61,sample-HCP-randomized,10,0.8,1.9229,146981.6147
61,sample-HCP-randomized,20,0.8621,1.8774,131754.4442
61,sample-HCP-derandomized,0,0.9667,2.9784,275478.5142
61,sample-HCP-derandomized,5,0.9,2.4465,197829.4115
61,sample-HCP-derandomized,10,0.9,2.4158,200458.2224
61,sample-HCP-derandomized,20,0.9655,2.4013,183371.3658
61,HCP,0,0.9,2.0982,163017.815
61,HCP,5,0.8667,2.0982,159894.1964
61,HCP,10,0.9,2.0982,165713.4247
61,HCP,20,0.931,2.0982,153135.6598
61,Pooling,0,0.8333,1.7144,125745.4329
61,Pooling,5,0.8333,1.7144,123335.9982
61,Pooling,10,0.8,1.7144,127824.7186
61,Pooling,20,0.8966,1.7144,118122.7329
61,Subsampling,0,0.9,2.3444,189997.5763
61,Subsampling,5,0.9,2.3444,186356.9929
61,Subsampling,10,0.9,2.3444,193139.3147
61,Subsampling,20,0.931,2.3444,178479.9054
61,Repeated,0,0.8667,1.8869,141846.409
61,Repeated,5,0.8333,1.8869,139128.4602
61,Repeated,10,0.8,1.8869,144191.9352
61,Repeated,20,0.8966,1.8869,133247.6664
61,Std-CP,0,1.0,,
61,Std-CP,5,0.7667,7.0669,2.7511545558381897e+20
61,Std-CP,10,0.7667,5.2215,4.508605057633941e+16
61,Std-CP,20,0.8621,43.44,3.05945978422673e+125
62,donor-HCP-randomized,0,0.8667,2.0557,148362.4734
62,donor-HCP-randomized,5,0.8667,2.0145,138742.7667
62,donor-HCP-randomized,10,0.9,1.9939,131202.3959
62,donor-HCP-randomized,20,0.8667,1.697,118010.1507
62,donor-HCP-derandomized,0,0.9667,3.4519,330444.0937
62,donor-HCP-derandomized,5,0.9333,3.4519,323812.9606
62,donor-HCP-derandomized,10,0.9667,3.3397,292172.3451
62,donor-HCP-derandomized,20,0.9333,2.6399,219386.8738
62,sample-HCP-randomized,0,0.8667,1.8961,139780.2203
62,sample-HCP-randomized,5,0.8333,1.9933,140811.95
62,sample-HCP-randomized,10,0.9,1.9473,129869.5994
62,sample-HCP-randomized,20,0.8667,1.8003,128537.6649
62,sample-HCP-derandomized,0,0.9667,3.4519,330444.0937
62,sample-HCP-derandomized,5,0.9333,2.9117,241071.3381
62,sample-HCP-derandomized,10,0.9667,2.829,220918.8027
62,sample-HCP-derandomized,20,0.9333,2.3592,183498.7945
62,HCP,0,0.8667,2.0557,148362.4734
62,HCP,5,0.8667,2.0557,142479.6367
62,HCP,10,0.9,2.0557,136745.9231
62,HCP,20,0.9333,2.0557,150346.1413
62,Pooling,0,0.8333,1.8594,130207.913
62,Pooling,5,0.8,1.8594,125044.937
62,Pooling,10,0.8667,1.8594,120012.8365
62,Pooling,20,0.9,1.8594,131948.8469
62,Subsampling,0,0.9667,3.4731,334898.9347
62,Subsampling,5,0.9333,3.4731,321619.5946
62,Subsampling,10,1.0,3.4731,308676.8704
62,Subsampling,20,0.9667,3.4731,339376.6725
62,Repeated,0,0.9,2.4425,188490.5396
62,Repeated,5,0.8667,2.4425,181016.5535
62,Repeated,10,0.9333,2.4425,173732.0244
62,Repeated,20,0.9333,2.4425,191010.7364
62,Std-CP,0,1.0,,
62,Std-CP,5,0.7667,11.6554,8.419106294417447e+23
62,Std-CP,10,0.8,12.0949,6.393963921469472e+28
62,Std-CP,20,0.8667,12.058,3.522372623782439e+18
63,donor-HCP-randomized,0,1.0,2.0525,137710.7257
63,donor-HCP-randomized,5,0.9,1.776,129583.9236
63,donor-HCP-randomized,10,0.7333,1.744,123050.6801
63,donor-HCP-randomized,20,0.7931,1.7088,125041.5317
63,donor-HCP-derandomized,0,1.0,3.4241,305628.9966
63,donor-HCP-derandomized,5,0.9333,2.9335,265317.8727
63,donor-HCP-derandomized,10,0.8667,2.7412,231426.556
63,donor-HCP-derandomized,20,0.8966,2.4193,200369.6047
63,sample-HCP-randomized,0,1.0,1.9132,134121.732
63,sample-HCP-randomized,5,0.8667,1.7757,131845.3983
63,sample-HCP-randomized,10,0.7333,1.7321,121922.5146
63,sample-HCP-randomized,20,0.7931,1.6887,125178.2336
63,sample-HCP-derandomized,0,1.0,3.104,257112.2162
63,sample-HCP-derandomized,5,0.9333,2.4326,198899.8188
63,sample-HCP-derandomized,10,0.8667,2.416,191380.3889
63,sample-HCP-derandomized,20,0.8966,2.4013,198154.4424
63,HCP,0,1.0,2.0525,137710.7257
63,HCP,5,0.9333,2.0525,156243.3013
63,HCP,10,0.8333,2.0525,151647.2215
63,HCP,20,0.8276,2.0525,158014.84
63,Pooling,0,0.9333,1.6934,107750.9012
63,Pooling,5,0.8333,1.6934,122251.5997
63,Pooling,10,0.7333,1.6934,118655.4257
63,Pooling,20,0.7931,1.6934,123637.7292
63,Subsampling,0,1.0,2.7973,215311.3506
63,Subsampling,5,0.9333,2.7973,244287.1175
63,Subsampling,10,0.8667,2.7973,237101.1257
63,Subsampling,20,0.9655,2.7973,247056.9264
63,Repeated,0,1.0,2.2855,159464.7988
63,Repeated,5,0.9333,2.2855,180924.9532
63,Repeated,10,0.8333,2.2855,175602.8338
63,Repeated,20,0.8621,2.2855,182976.3407
63,Std-CP,0,1.0,,
63,Std-CP,5,0.7333,7.2538,856408074.2527
63,Std-CP,10,0.8,5.264,133580186894.357
63,Std-CP,20,0.8621,6.8705,1939149039.5383
64,donor-HCP-randomized,0,0.8667,1.8627,111498.0144
64,donor-HCP-randomized,5,0.8333,1.8039,124945.2142
64,donor-HCP-randomized,10,0.8667,1.6263,106003.1802
64,donor-HCP-randomized,20,0.6897,1.5076,91265.488
64,donor-HCP-derandomized,0,0.9333,3.2218,254460.4327
64,donor-HCP-derandomized,5,0.9333,2.8893,249080.6376
64,donor-HCP-derandomized,10,1.0,2.6277,207668.6747
64,donor-HCP-derandomized,20,0.931,2.429,172902.7783
64,sample-HCP-randomized,0,0.8,1.7927,108232.4298
64,sample-HCP-randomized,5,0.8,1.7157,119719.4459
64,sample-HCP-randomized,10,0.8,1.6266,108023.6174
64,sample-HCP-randomized,20,0.7586,1.6042,101104.345
64,sample-HCP-derandomized,0,0.9333,3.2129,252485.8041
64,sample-HCP-derandomized,5,0.8667,2.4494,193222.6251
64,sample-HCP-derandomized,10,0.9667,2.4007,181202.3208
64,sample-HCP-derandomized,20,0.931,2.3868,170284.1415
64,HCP,0,0.8667,1.8627,111498.0144
64,HCP,5,0.8333,1.8627,130119.5658
64,HCP,10,0.9333,1.8627,125872.7389
64,HCP,20,0.7586,1.8627,118434.0695
64,Pooling,0,0.7333,1.5099,86197.8843
64,Pooling,5,0.8,1.5099,100594.0002
64,Pooling,10,0.7667,1.5099,97310.8252
64,Pooling,20,0.6897,1.5099,91560.072
64,Subsampling,0,0.8667,1.9649,119437.5957
64,Subsampling,5,0.8333,1.9649,139385.1557
64,Subsampling,10,0.9333,1.9649,134835.9196
64,Subsampling,20,0.7586,1.9649,126867.5554
64,Repeated,0,0.8667,1.8067,107273.9988
64,Repeated,5,0.8333,1.8067,125190.0872
64,Repeated,10,0.9333,1.8067,121104.148
64,Repeated,20,0.7586,1.8067,113947.2869
64,Std-CP,0,1.0,,
64,Std-CP,5,0.7333,8.5694,129896140697.8272
64,Std-CP,10,0.9333,7.6359,9270731714874.055
64,Std-CP,20,0.8276,6.9591,248809278722165.97
65,donor-HCP-randomized,0,0.8333,1.8067,92042.0689
65,donor-HCP-randomized,5,0.7667,1.7113,103380.066
65,donor-HCP-randomized,10,0.8333,1.6378,94712.4665
65,donor-HCP-randomized,20,0.8621,1.5607,99724.6357
65,donor-HCP-derandomized,0,0.9,2.6709,159832.6145
65,donor-HCP-derandomized,5,0.9333,2.6107,184476.3666
65,donor-HCP-derandomized,10,0.9667,2.422,159083.4337
65,donor-HCP-derandomized,20,0.8966,2.1733,151849.4439
65,sample-HCP-randomized,0,0.7333,1.5673,80269.6658
65,sample-HCP-randomized,5,0.7333,1.6741,102346.5197
65,sample-HCP-randomized,10,0.8333,1.6236,95395.7345
65,sample-HCP-randomized,20,0.8621,1.6366,105992.0873
65,sample-HCP-derandomized,0,0.9,2.7146,166228.1976
65,sample-HCP-derandomized,5,0.8333,2.1704,143518.2977
65,sample-HCP-derandomized,10,0.8333,2.1396,134243.566
65,sample-HCP-derandomized,20,0.8966,2.1242,148626.4717
65,HCP,0,0.8333,1.8067,92042.0689
65,HCP,5,0.7667,1.8067,110318.2766
65,HCP,10,0.8333,1.8067,106834.3368
65,HCP,20,0.8966,1.8067,118802.8632
65,Pooling,0,0.8,1.5396,75691.3326
65,Pooling,5,0.7333,1.5396,90720.8787
65,Pooling,10,0.8,1.5396,87855.8405
65,Pooling,20,0.8621,1.5396,97698.228
65,Subsampling,0,0.8333,1.8067,92042.0689
65,Subsampling,5,0.7667,1.8067,110318.2766
65,Subsampling,10,0.8333,1.8067,106834.3368
65,Subsampling,20,0.8966,1.8067,118802.8632
65,Repeated,0,0.8333,1.7198,86560.6381
65,Repeated,5,0.7667,1.7198,103748.433
65,Repeated,10,0.8333,1.7198,100471.9742
65,Repeated,20,0.8621,1.7198,111727.7324
65,Std-CP,0,1.0,,
65,Std-CP,5,0.7,13.8104,2.3300003221547822e+28
65,Std-CP,10,0.8333,4.9782,8483777.7518
65,Std-CP,20,0.9655,73.6126,5337244.8753
66,donor-HCP-randomized,0,0.9,1.9013,126529.8644
66,donor-HCP-randomized,5,0.7667,1.8261,115503.9711
66,donor-HCP-randomized,10,0.8667,1.7927,115128.8745
66,donor-HCP-randomized,20,0.6552,1.5939,110141.4749
66,donor-HCP-derandomized,0,0.9667,3.2585,281041.8163
66,donor-HCP-derandomized,5,0.9333,2.9836,232292.1105
66,donor-HCP-derandomized,10,0.9667,2.6119,193513.9968
66,donor-HCP-derandomized,20,0.8621,2.1926,165637.1674
66,sample-HCP-randomized,0,0.8,1.6328,102841.9371
66,sample-HCP-randomized,5,0.7667,1.7503,106697.305
66,sample-HCP-randomized,10,0.8333,1.6145,102340.7523
66,sample-HCP-randomized,20,0.6552,1.5941,110182.7284
66,sample-HCP-derandomized,0,0.9667,3.1591,266285.2344
66,sample-HCP-derandomized,5,0.8333,2.1836,145670.7767
66,sample-HCP-derandomized,10,0.9333,2.1656,148371.2047
66,sample-HCP-derandomized,20,0.8621,2.155,162162.8377
66,HCP,0,0.9,1.9013,126529.8644
66,HCP,5,0.7667,1.9013,121617.8034
66,HCP,10,0.8667,1.9013,123848.4563
66,HCP,20,0.7931,1.9013,137937.3453
66,Pooling,0,0.8,1.519,95965.3015
66,Pooling,5,0.7,1.519,92239.7983
66,Pooling,10,0.8,1.519,93931.6146
66,Pooling,20,0.6207,1.519,104617.1906
66,Subsampling,0,0.9,2.2361,157062.0918
66,Subsampling,5,0.8333,2.2361,150964.7283
66,Subsampling,10,0.9333,2.2361,153733.6479
66,Subsampling,20,0.8966,2.2361,171222.2493
66,Repeated,0,0.9,2.0294,137741.748
66,Repeated,5,0.8,2.0294,132394.4264
66,Repeated,10,0.8667,2.0294,134822.7388
66,Repeated,20,0.8276,2.0294,150160.0522
66,Std-CP,0,1.0,,
66,Std-CP,5,0.8,6.9715,7022848874.4608
66,Std-CP,10,0.9,6.9341,105226007565.1457
66,Std-CP,20,0.9655,14.1819,4.7468772366581414e+48
67,donor-HCP-randomized,0,0.8333,2.0833,153547.0657
67,donor-HCP-randomized,5,0.8667,2.0474,166197.9043
67,donor-HCP-randomized,10,0.9,1.87,117492.2469
67,donor-HCP-randomized,20,0.8,1.6209,94385.3005
67,donor-HCP-derandomized,0,0.9667,3.3428,320272.3027
67,donor-HCP-derandomized,5,1.0,2.93,284586.9713
67,donor-HCP-derandomized,10,0.9667,2.6907,200597.8588
67,donor-HCP-derandomized,20,0.9333,2.3583,156180.0946
67,sample-HCP-randomized,0,0.8333,2.1911,175177.436
67,sample-HCP-randomized,5,0.8333,1.9472,155184.5489
67,sample-HCP-randomized,10,0.8667,2.0048,127725.1487
67,sample-HCP-randomized,20,0.7667,1.7222,102213.7018
67,sample-HCP-derandomized,0,0.9333,3.2881,307406.6459
67,sample-HCP-derandomized,5,0.9,2.5584,226083.903
67,sample-HCP-derandomized,10,0.9667,2.5361,181243.5347
67,sample-HCP-derandomized,20,0.9333,2.3416,154654.8191
67,HCP,0,0.8333,2.0833,153547.0657
67,HCP,5,0.8667,2.0833,170222.6826
67,HCP,10,0.9,2.0833,135305.5327
67,HCP,20,0.8333,2.0833,132293.7066
67,Pooling,0,0.8333,1.792,126355.4201
67,Pooling,5,0.8333,1.792,140077.9525
67,Pooling,10,0.8667,1.792,111344.2797
67,Pooling,20,0.8333,1.792,108865.8178
67,Subsampling,0,0.8333,2.0461,149908.0866
67,Subsampling,5,0.8667,2.0461,166188.5007
67,Subsampling,10,0.9,2.0461,132098.8676
67,Subsampling,20,0.8333,2.0461,129158.4202
67,Repeated,0,0.8333,2.0029,145742.8837
67,Repeated,5,0.8667,2.0029,161570.9458
67,Repeated,10,0.9,2.0029,128428.4947
67,Repeated,20,0.8333,2.0029,125569.7477
67,Std-CP,0,1.0,,
67,Std-CP,5,0.7667,7.8117,371067911492.33
67,Std-CP,10,0.9,8.4796,2.2116887029510413e+20
67,Std-CP,20,0.9,7.0191,613280798.0736
68,donor-HCP-randomized,0,0.8,1.8204,111227.9464
68,donor-HCP-randomized,5,0.8667,1.8005,128261.1091
68,donor-HCP-randomized,10,0.8333,1.7375,138662.238
68,donor-HCP-randomized,20,0.7667,1.6833,103550.0046
68,donor-HCP-derandomized,0,1.0,3.0542,240184.7913
68,donor-HCP-derandomized,5,0.9333,2.6227,220899.7089
68,donor-HCP-derandomized,10,0.9333,2.5466,237551.7296
68,donor-HCP-derandomized,20,0.8667,2.15,142659.815
68,sample-HCP-randomized,0,0.7667,1.7642,114469.9152
68,sample-HCP-randomized,5,0.8667,1.7257,126532.0206
68,sample-HCP-randomized,10,0.8333,1.5957,128457.1845
68,sample-HCP-randomized,20,0.7333,1.5821,96625.011
68,sample-HCP-derandomized,0,1.0,3.0702,241750.7638
68,sample-HCP-derandomized,5,0.9,2.2629,175004.2846
68,sample-HCP-derandomized,10,0.9,2.244,194736.7902
68,sample-HCP-derandomized,20,0.8,2.0946,137809.5791
68,HCP,0,0.8,1.8204,111227.9464
68,HCP,5,0.8667,1.8204,130046.4927
68,HCP,10,0.8333,1.8204,147087.1783
68,HCP,20,0.8,1.8204,114472.6534
68,Pooling,0,0.8,1.6328,97230.9717
68,Pooling,5,0.8333,1.6328,113681.3837
68,Pooling,10,0.8333,1.6328,128577.6618
68,Pooling,20,0.7667,1.6328,100067.3633
68,Subsampling,0,0.8,1.798,109507.1961
68,Subsampling,5,0.8667,1.798,128034.6104
68,Subsampling,10,0.8333,1.798,144811.6682
68,Subsampling,20,0.8,1.798,112701.7059
68,Repeated,0,0.8,1.7134,103131.8387
68,Repeated,5,0.8667,1.7134,120580.6126
68,Repeated,10,0.8333,1.7134,136380.9334
68,Repeated,20,0.7667,1.7134,106140.3686
68,Std-CP,0,1.0,,
68,Std-CP,5,0.6333,11.3099,7.381725734949614e+29
68,Std-CP,10,0.9,5.5345,124338083.784
68,Std-CP,20,0.8667,4.4641,56808994.5922
69,donor-HCP-randomized,0,0.8333,1.9239,154547.0442
69,donor-HCP-randomized,5,0.8667,1.9122,127145.6409
69,donor-HCP-randomized,10,0.9,1.9112,145297.3772
69,donor-HCP-randomized,20,0.8966,1.891,137618.6449
69,donor-HCP-derandomized,0,0.8667,2.6415,241552.0138
69,donor-HCP-derandomized,5,0.9333,2.3708,173105.4559
69,donor-HCP-derandomized,10,0.9,2.3202,190403.6921
69,donor-HCP-derandomized,20,0.931,2.1709,166164.734
69,sample-HCP-randomized,0,0.8,1.8051,149445.245
69,sample-HCP-randomized,5,0.8667,1.7868,119549.4672
69,sample-HCP-randomized,10,0.8667,1.782,134178.9773
69,sample-HCP-randomized,20,0.8966,1.7792,127993.7165
69,sample-HCP-derandomized,0,0.8667,2.5561,229877.7578
69,sample-HCP-derandomized,5,0.9,2.127,148117.3862
69,sample-HCP-derandomized,10,0.8667,2.1268,169424.1119
69,sample-HCP-derandomized,20,0.931,2.1053,159288.0294
69,HCP,0,0.8333,1.9239,154547.0442
69,HCP,5,0.8667,1.9239,128185.61
69,HCP,10,0.9,1.9239,146506.499
69,HCP,20,0.8966,1.9239,140716.9679
69,Pooling,0,0.8333,1.8134,143316.0039
69,Pooling,5,0.8667,1.8134,118870.2734
69,Pooling,10,0.8667,1.8134,135859.7707
69,Pooling,20,0.8966,1.8134,130490.9689
69,Subsampling,0,0.8667,2.3322,200416.1687
69,Subsampling,5,0.9333,2.3322,166230.7356
69,Subsampling,10,0.9,2.3322,189989.2124
69,Subsampling,20,0.931,2.3322,182481.365
69,Repeated,0,0.8667,2.1726,181598.3188
69,Repeated,5,0.9333,2.1726,150622.6884
69,Repeated,10,0.9,2.1726,172150.3899
69,Repeated,20,0.931,2.1726,165347.4833
69,Std-CP,0,1.0,,
69,Std-CP,5,0.8667,8.4973,1733378305.3827
69,Std-CP,10,0.9,5.825,8331502.2339
69,Std-CP,20,0.931,17.0135,2.2959319052687368e+36
70,donor-HCP-randomized,0,0.9333,2.0122,151462.3224
70,donor-HCP-randomized,5,0.9333,2.0147,140108.4254
70,donor-HCP-randomized,10,0.8667,1.9659,140599.8587
70,donor-HCP-randomized,20,0.8966,1.9136,120593.875
70,donor-HCP-derandomized,0,0.9667,2.8662,251421.1693
70,donor-HCP-derandomized,5,1.0,2.8142,225403.9605
70,donor-HCP-derandomized,10,0.9,2.8021,233034.6345
70,donor-HCP-derandomized,20,0.9655,2.5345,176820.1427
70,sample-HCP-randomized,0,0.8333,1.7581,128255.2417
70,sample-HCP-randomized,5,0.9333,1.7897,121322.2969
70,sample-HCP-randomized,10,0.8,1.7722,123479.7316
70,sample-HCP-randomized,20,0.8621,1.72,104862.294
70,sample-HCP-derandomized,0,1.0,3.0663,280574.531
70,sample-HCP-derandomized,5,1.0,2.5478,194840.4501
70,sample-HCP-derandomized,10,0.9,2.5153,198351.6482
70,sample-HCP-derandomized,20,0.9655,2.5068,175527.1118
70,HCP,0,0.9333,2.0122,151462.3224
70,HCP,5,0.9333,2.0122,139916.6832
70,HCP,10,0.8667,2.0122,144905.11
70,HCP,20,0.931,2.0122,128149.7668
70,Pooling,0,0.9,1.7113,123250.1508
70,Pooling,5,0.8333,1.7113,113855.0633
70,Pooling,10,0.8,1.7113,117914.3194
70,Pooling,20,0.8621,1.7113,104279.9149
70,Subsampling,0,0.8667,1.4952,104744.4211
70,Subsampling,5,0.8,1.4952,96759.9846
70,Subsampling,10,0.7333,1.4952,100209.7526
70,Subsampling,20,0.8276,1.4952,88622.5229
70,Repeated,0,0.9333,1.8577,136594.1801
70,Repeated,5,0.8667,1.8577,126181.9066
70,Repeated,10,0.8,1.8577,130680.6497
70,Repeated,20,0.8966,1.8577,115570.0774
70,Std-CP,0,1.0,,
70,Std-CP,5,0.7667,11.5866,1.2705841637057032e+43
70,Std-CP,10,0.7667,3.9977,1390016.7619
70,Std-CP,20,0.9655,39.3621,4.112145738063722e+23
71,donor-HCP-randomized,0,0.9333,2.1117,144589.9868
71,donor-HCP-randomized,5,0.8667,2.0841,152862.4648
71,donor-HCP-randomized,10,0.9,1.9559,127288.1513
71,donor-HCP-randomized,20,0.8,1.807,123944.596
71,donor-HCP-derandomized,0,0.9667,3.5038,319741.4252
71,donor-HCP-derandomized,5,0.9333,2.9414,254026.7267
71,donor-HCP-derandomized,10,0.9333,2.7399,204444.6409
71,donor-HCP-derandomized,20,0.9333,2.4322,184537.9139
