summary,spearman_rho,p_value,subsample
english_mean,-0.13225624110036033,0.09038051196345262,34
entry_recency_mean,-0.21399524596646674,0.00578070475274711,34
entry_recency_sd,0.08193992505221759,0.2954242689304843,34
hours_mean,-0.03241300010464647,0.6793898191802014,34
hours_sd,-0.0005504625342181371,0.9944012380022875,34
prop_educ_<HS,,,34
prop_educ_BAplus,,,34
prop_educ_HS,,,34
prop_educ_SomeCollege,,,34
prop_female,0.06574809451863826,0.4014483295499522,34
prop_married,0.040114125620599884,0.6089561996213183,34
age_mean,-0.12905195836962932,0.09853136679728049,35
age_sd,-0.09396724011230437,0.22994012134865058,35
age_sq_mean,-0.13496210023163774,0.08392429108463041,35
age_sq_sd,-0.0795430128973858,0.30982415850994544,35
english_mean,-0.11706201795473105,0.13428646242390746,35
entry_recency_mean,-0.21332793048321938,0.005938512870164196,35
entry_recency_sd,0.1817151890538677,0.019495883200334702,35
hours_mean,-0.1764180104326578,0.023407864505519915,35
hours_sd,-0.17307838067707043,0.026206636948303774,35
prop_educ_<HS,,,35
prop_educ_BAplus,,,35
prop_educ_HS,,,35
prop_educ_SomeCollege,,,35
prop_female,0.03896158038496746,0.6192916175232518,35
prop_married,-0.0278974703600181,0.7220693915352461,35
age_mean,-0.041975062249951546,0.5924310485486155,36
age_sd,-0.1028161098947211,0.18879841148626683,36
age_sq_mean,-0.0484138845275833,0.5368904075600127,36
age_sq_sd,-0.10919845447411167,0.16265584457228316,36
english_mean,-0.09825245363016137,0.20928965299495597,36
entry_recency_mean,-0.22268067835974226,0.00404250348602244,36
entry_recency_sd,0.03532911611633121,0.6523489497302662,36
hours_mean,-0.07154157501861136,0.36116226360779347,36
hours_sd,-0.1043119821972809,0.1824118039289764,36
prop_educ_<HS,,,36
prop_educ_BAplus,,,36
prop_educ_HS,,,36
prop_educ_SomeCollege,,,36
prop_female,-0.006001588458960274,0.9390162128754448,36
prop_married,0.0072901304855719495,0.925956988093486,36
age_mean,-0.052053772590878115,0.5066839348809365,37
age_sd,-0.0634486963884094,0.418150855994781,37
age_sq_mean,-0.04827226095544719,0.5380835784379099,37
age_sq_sd,-0.07263552357716266,0.35384737028952973,37
english_mean,-0.13501949286050052,0.08379146728563001,37
entry_recency_mean,-0.2270272162249998,0.0033631347639184773,37
entry_recency_sd,0.11747706692020987,0.13290179180968578,37
hours_mean,-0.08035404201970607,0.3049011978427093,37
hours_sd,-0.06020279125059378,0.44240583664073224,37
prop_educ_<HS,,,37
prop_educ_BAplus,,,37
prop_educ_HS,,,37
prop_educ_SomeCollege,,,37
prop_female,0.056662362901064134,0.46974807107659877,37
prop_married,-0.01281380799831691,0.8702414996799125,37
age_mean,-0.12812813256047173,0.10098630197335869,38
age_sd,-0.09474216154474718,0.22610319093475653,38
age_sq_mean,-0.13425732160815793,0.08556916913290247,38
age_sq_sd,-0.10495108338146383,0.1797321020739582,38
english_mean,-0.12911062256729813,0.09837708352272988,38
entry_recency_mean,-0.21905385273250583,0.0047012443309420015,38
entry_recency_sd,0.12253394714043558,0.11689849422269843,38
hours_mean,-0.08838098149505394,0.25895936873578773,38
hours_sd,-0.09835964064615908,0.20879076415429035,38
prop_educ_<HS,,,38
