tau_B,experiment,o,method,coverage,width,n_infinite
5.0,45,5,Donor-HCP-within,0.86,33.82467360136616,0
5.0,45,5,HCP,0.97,41.33028137770903,0
5.0,45,5,Pooling,0.93,36.2034154110069,0
5.0,45,5,Repeated,0.96,39.80933459903852,0
5.0,45,5,S-HCP-within,0.82,25.271047090500502,0
5.0,45,5,Std-CP,0.75,5.8608977917936,0
5.0,45,5,Subsampling,0.93,36.90494803020431,0
5.0,45,10,Donor-HCP-no-within,0.88,37.26718638667957,0
5.0,45,10,Donor-HCP-within,0.79,26.85612543810109,0
5.0,45,10,HCP,0.97,41.33028137770903,0
5.0,45,10,Pooling,0.93,36.2034154110069,0
5.0,45,10,Repeated,0.96,39.80933459903852,0
5.0,45,10,S-HCP-within,0.83,24.724004749057553,0
5.0,45,10,Std-CP,0.77,48.105345888327754,0
5.0,45,10,Subsampling,0.93,36.90494803020431,0
5.0,45,15,Donor-HCP-no-within,0.83,36.65571530144102,0
5.0,45,15,Donor-HCP-within,0.84,22.375730199976534,0
5.0,45,15,HCP,0.97,41.33028137770903,0
5.0,45,15,Pooling,0.93,36.2034154110069,0
5.0,45,15,Repeated,0.96,39.80933459903852,0
5.0,45,15,S-HCP-within,0.83,24.904348591297307,0
5.0,45,15,Std-CP,0.91,4.924193568427929,0
5.0,45,15,Subsampling,0.93,36.90494803020431,0
5.0,45,20,Donor-HCP-no-within,0.83,32.60945325016489,0
5.0,45,20,Donor-HCP-within,0.8,17.544997690350716,0
5.0,45,20,HCP,0.97,41.33028137770903,0
5.0,45,20,Pooling,0.93,36.2034154110069,0
5.0,45,20,Repeated,0.96,39.80933459903852,0
5.0,45,20,S-HCP-within,0.83,24.68850081430226,0
5.0,45,20,Std-CP,0.79,2.9046068557432476,0
5.0,45,20,Subsampling,0.93,36.90494803020431,0
5.0,45,25,Donor-HCP-no-within,0.79,10.25406719511301,0
5.0,45,25,Donor-HCP-within,0.79,3.052103904527237,0
5.0,45,25,HCP,0.97,41.33028137770903,0
5.0,45,25,Pooling,0.93,36.2034154110069,0
5.0,45,25,Repeated,0.96,39.80933459903852,0
5.0,45,25,S-HCP-within,0.87,10.741845025213262,0
5.0,45,25,Std-CP,0.84,2.88742854370088,0
5.0,45,25,Subsampling,0.93,36.90494803020431,0
5.0,45,30,Donor-HCP-no-within,0.79,10.282105835903291,0
5.0,45,30,Donor-HCP-within,0.81,2.565127729735605,0
5.0,45,30,HCP,0.97,41.33028137770903,0
5.0,45,30,Pooling,0.93,36.2034154110069,0
5.0,45,30,Repeated,0.96,39.80933459903852,0
5.0,45,30,S-HCP-within,0.79,10.429006055722652,0
5.0,45,30,Std-CP,0.81,2.4734014274964684,0
5.0,45,30,Subsampling,0.93,36.90494803020431,0
5.0,45,35,Donor-HCP-no-within,0.8,10.266207379067817,0
5.0,45,35,Donor-HCP-within,0.82,2.661611233150607,0
5.0,45,35,HCP,0.97,41.33028137770903,0
5.0,45,35,Pooling,0.93,36.2034154110069,0
5.0,45,35,Repeated,0.96,39.80933459903852,0
5.0,45,35,S-HCP-within,0.81,10.600262383366516,0
5.0,45,35,Std-CP,0.8,2.5033429245811765,0
5.0,45,35,Subsampling,0.93,36.90494803020431,0
5.0,46,0,Donor-HCP-no-within,0.87,25.274922617311507,0
5.0,46,0,Donor-HCP-within,0.87,25.274922617311507,0
5.0,46,0,HCP,0.87,25.274922617311507,0
5.0,46,0,Pooling,0.86,23.81806986313606,0
5.0,46,0,Repeated,0.86,24.30726674926525,0
5.0,46,0,S-HCP-within,0.77,15.633334450360518,0
5.0,46,0,Std-CP,1.0,,100
5.0,46,0,Subsampling,0.87,24.798507617971985,0
5.0,46,5,Donor-HCP-no-within,0.85,22.838212466411942,0
5.0,46,5,Donor-HCP-within,0.9,19.5883489596718,0
5.0,46,5,HCP,0.87,25.274922617311507,0
5.0,46,5,Pooling,0.86,23.81806986313606,0
5.0,46,5,Repeated,0.86,24.30726674926525,0
5.0,46,5,S-HCP-within,0.77,15.226544322454432,0
5.0,46,5,Std-CP,0.8,5.849481393769977,0
5.0,46,5,Subsampling,0.87,24.798507617971985,0
5.0,46,10,Donor-HCP-no-within,0.88,22.550109427392886,0
5.0,46,10,Donor-HCP-within,0.85,17.665513207781085,0
5.0,46,10,HCP,0.87,25.274922617311507,0
5.0,46,10,Pooling,0.86,23.81806986313606,0
5.0,46,10,Repeated,0.86,24.30726674926525,0
5.0,46,10,S-HCP-within,0.77,14.899552038312539,0
5.0,46,10,Std-CP,0.87,21.208026231990935,0
5.0,46,10,Subsampling,0.87,24.798507617971985,0
5.0,46,15,Donor-HCP-no-within,0.79,21.155547769040318,0
5.0,46,15,Donor-HCP-within,0.85,13.971541411473725,0
5.0,46,15,HCP,0.87,25.274922617311507,0
5.0,46,15,Pooling,0.86,23.81806986313606,0
5.0,46,15,Repeated,0.86,24.30726674926525,0
5.0,46,15,S-HCP-within,0.76,14.987035468535364,0
5.0,46,15,Std-CP,0.89,5.335121208102745,0
5.0,46,15,Subsampling,0.87,24.798507617971985,0
5.0,46,20,Donor-HCP-no-within,0.83,20.76843268469612,0
5.0,46,20,Donor-HCP-within,0.86,11.40824730171284,0
5.0,46,20,HCP,0.87,25.274922617311507,0
5.0,46,20,Pooling,0.86,23.81806986313606,0
5.0,46,20,Repeated,0.86,24.30726674926525,0
5.0,46,20,S-HCP-within,0.77,14.761665965142907,0
5.0,46,20,Std-CP,0.81,2.916520501194461,0
5.0,46,20,Subsampling,0.87,24.798507617971985,0
5.0,46,25,Donor-HCP-no-within,0.82,10.891621327695129,0
5.0,46,25,Donor-HCP-within,0.84,3.093227567148467,0
5.0,46,25,HCP,0.87,25.274922617311507,0
5.0,46,25,Pooling,0.86,23.81806986313606,0
5.0,46,25,Repeated,0.86,24.30726674926525,0
5.0,46,25,S-HCP-within,0.85,11.438021234847385,0
5.0,46,25,Std-CP,0.87,2.9425393862226445,0
5.0,46,25,Subsampling,0.87,24.798507617971985,0
5.0,46,30,Donor-HCP-no-within,0.81,10.841779727830906,0
5.0,46,30,Donor-HCP-within,0.77,2.4927617865585625,0
5.0,46,30,HCP,0.87,25.274922617311507,0
5.0,46,30,Pooling,0.86,23.81806986313606,0
5.0,46,30,Repeated,0.86,24.30726674926525,0
5.0,46,30,S-HCP-within,0.82,10.951400277329821,0
5.0,46,30,Std-CP,0.83,2.425835045641335,0
5.0,46,30,Subsampling,0.87,24.798507617971985,0
5.0,46,35,Donor-HCP-no-within,0.82,10.82589447310729,0
5.0,46,35,Donor-HCP-within,0.83,2.558714101686229,0
5.0,46,35,HCP,0.87,25.274922617311507,0
5.0,46,35,Pooling,0.86,23.81806986313606,0
5.0,46,35,Repeated,0.86,24.30726674926525,0
5.0,46,35,S-HCP-within,0.84,11.20680800945946,0
5.0,46,35,Std-CP,0.8,2.4585256815715777,0
5.0,46,35,Subsampling,0.87,24.798507617971985,0
5.0,47,0,Donor-HCP-no-within,0.83,19.421083917996462,0
5.0,47,0,Donor-HCP-within,0.83,19.421083917996462,0
5.0,47,0,HCP,0.83,19.421083917996462,0
5.0,47,0,Pooling,0.73,17.284275846492857,0
5.0,47,0,Repeated,0.8,18.8976216980201,0
5.0,47,0,S-HCP-within,0.81,20.740491949637132,0
5.0,47,0,Std-CP,1.0,,100
5.0,47,0,Subsampling,0.79,18.750535330500256,0
5.0,47,5,Donor-HCP-no-within,0.73,15.011257774485246,0
5.0,47,5,Donor-HCP-within,0.67,12.626716698816818,0
5.0,47,5,HCP,0.83,19.421083917996462,0
5.0,47,5,Pooling,0.73,17.284275846492857,0
5.0,47,5,Repeated,0.8,18.8976216980201,0
5.0,47,5,S-HCP-within,0.81,19.995304533053453,0
5.0,47,5,Std-CP,0.78,7.015902539270754,0
5.0,47,5,Subsampling,0.79,18.750535330500256,0
5.0,47,10,Donor-HCP-no-within,0.69,14.277307060787228,0
5.0,47,10,Donor-HCP-within,0.82,14.2516128690966,0
5.0,47,10,HCP,0.83,19.421083917996462,0
5.0,47,10,Pooling,0.73,17.284275846492857,0
5.0,47,10,Repeated,0.8,18.8976216980201,0
5.0,47,10,S-HCP-within,0.79,19.532785433743737,0
5.0,47,10,Std-CP,0.86,17.615349267982516,0
5.0,47,10,Subsampling,0.79,18.750535330500256,0
5.0,47,15,Donor-HCP-no-within,0.66,13.414783431162014,0
5.0,47,15,Donor-HCP-within,0.62,8.712026281850312,0
5.0,47,15,HCP,0.83,19.421083917996462,0
5.0,47,15,Pooling,0.73,17.284275846492857,0
5.0,47,15,Repeated,0.8,18.8976216980201,0
5.0,47,15,S-HCP-within,0.81,19.591469079129624,0
5.0,47,15,Std-CP,0.91,7.2055855021743875,0
5.0,47,15,Subsampling,0.79,18.750535330500256,0
5.0,47,20,Donor-HCP-no-within,0.65,12.628631499939688,0
5.0,47,20,Donor-HCP-within,0.67,7.479877308402859,0
5.0,47,20,HCP,0.83,19.421083917996462,0
5.0,47,20,Pooling,0.73,17.284275846492857,0
5.0,47,20,Repeated,0.8,18.8976216980201,0
5.0,47,20,S-HCP-within,0.81,19.41666033234552,0
5.0,47,20,Std-CP,0.77,2.879265168793658,0
5.0,47,20,Subsampling,0.79,18.750535330500256,0
5.0,47,25,Donor-HCP-no-within,0.77,11.515136666171136,0
5.0,47,25,Donor-HCP-within,0.88,3.25154355382669,0
5.0,47,25,HCP,0.83,19.421083917996462,0
5.0,47,25,Pooling,0.73,17.284275846492857,0
5.0,47,25,Repeated,0.8,18.8976216980201,0
5.0,47,25,S-HCP-within,0.86,11.971763513278015,0
5.0,47,25,Std-CP,0.88,2.8449086472538143,0
5.0,47,25,Subsampling,0.79,18.750535330500256,0
5.0,47,30,Donor-HCP-no-within,0.78,11.477278354404259,0
5.0,47,30,Donor-HCP-within,0.79,2.5370270964003203,0
5.0,47,30,HCP,0.83,19.421083917996462,0
5.0,47,30,Pooling,0.73,17.284275846492857,0
5.0,47,30,Repeated,0.8,18.8976216980201,0
5.0,47,30,S-HCP-within,0.79,11.542656839673468,0
5.0,47,30,Std-CP,0.79,2.4806165598236927,0
5.0,47,30,Subsampling,0.79,18.750535330500256,0
5.0,47,35,Donor-HCP-no-within,0.79,11.495196559943915,0
5.0,47,35,Donor-HCP-within,0.82,2.6450115722907146,0
5.0,47,35,HCP,0.83,19.421083917996462,0
5.0,47,35,Pooling,0.73,17.284275846492857,0
5.0,47,35,Repeated,0.8,18.8976216980201,0
5.0,47,35,S-HCP-within,0.83,11.76350451230518,0
5.0,47,35,Std-CP,0.84,2.6001747673372946,0
5.0,47,35,Subsampling,0.79,18.750535330500256,0
5.0,48,0,Donor-HCP-no-within,0.58,15.743785610461437,0
5.0,48,0,Donor-HCP-within,0.58,15.743785610461437,0
5.0,48,0,HCP,0.58,15.743785610461437,0
5.0,48,0,Pooling,0.54,14.338426126054546,0
5.0,48,0,Repeated,0.56,15.01079329147925,0
5.0,48,0,S-HCP-within,0.57,15.195477401026915,0
5.0,48,0,Std-CP,1.0,,100
5.0,48,0,Subsampling,0.55,14.640617116505648,0
5.0,48,5,Donor-HCP-no-within,0.5,15.066037471251304,0
5.0,48,5,Donor-HCP-within,0.56,13.6242368838142,0
5.0,48,5,HCP,0.58,15.743785610461437,0
5.0,48,5,Pooling,0.54,14.338426126054546,0
5.0,48,5,Repeated,0.56,15.01079329147925,0
5.0,48,5,S-HCP-within,0.58,15.613814490707664,0
5.0,48,5,Std-CP,0.75,5.924242258216435,0
5.0,48,5,Subsampling,0.55,14.640617116505648,0
5.0,48,10,Donor-HCP-no-within,0.56,14.689065132062417,0
5.0,48,10,Donor-HCP-within,0.7,14.883391934952225,0
5.0,48,10,HCP,0.58,15.743785610461437,0
5.0,48,10,Pooling,0.54,14.338426126054546,0
5.0,48,10,Repeated,0.56,15.01079329147925,0
5.0,48,10,S-HCP-within,0.57,15.127493191115452,0
5.0,48,10,Std-CP,0.81,17.76259345660653,0
5.0,48,10,Subsampling,0.55,14.640617116505648,0
5.0,48,15,Donor-HCP-no-within,0.46,14.5033353925683,0
5.0,48,15,Donor-HCP-within,0.56,9.740728736539728,0
5.0,48,15,HCP,0.58,15.743785610461437,0
5.0,48,15,Pooling,0.54,14.338426126054546,0
5.0,48,15,Repeated,0.56,15.01079329147925,0
5.0,48,15,S-HCP-within,0.56,15.195257051874302,0
5.0,48,15,Std-CP,0.89,4.485145442366289,0
5.0,48,15,Subsampling,0.55,14.640617116505648,0
5.0,48,20,Donor-HCP-no-within,0.44,14.154860832086246,0
5.0,48,20,Donor-HCP-within,0.51,7.515624651963393,0
5.0,48,20,HCP,0.58,15.743785610461437,0
5.0,48,20,Pooling,0.54,14.338426126054546,0
5.0,48,20,Repeated,0.56,15.01079329147925,0
5.0,48,20,S-HCP-within,0.56,15.15017975154226,0
5.0,48,20,Std-CP,0.8,2.6842466201606134,0
5.0,48,20,Subsampling,0.55,14.640617116505648,0
5.0,48,25,Donor-HCP-no-within,0.81,14.18064260380431,0
5.0,48,25,Donor-HCP-within,0.88,3.153378358839218,0
5.0,48,25,HCP,0.58,15.743785610461437,0
5.0,48,25,Pooling,0.54,14.338426126054546,0
5.0,48,25,Repeated,0.56,15.01079329147925,0
5.0,48,25,S-HCP-within,0.86,14.725288740337852,0
5.0,48,25,Std-CP,0.82,2.7556029974007057,0
5.0,48,25,Subsampling,0.55,14.640617116505648,0
5.0,48,30,Donor-HCP-no-within,0.82,14.168105319411485,0
5.0,48,30,Donor-HCP-within,0.86,2.6006288107813695,0
5.0,48,30,HCP,0.58,15.743785610461437,0
5.0,48,30,Pooling,0.54,14.338426126054546,0
5.0,48,30,Repeated,0.56,15.01079329147925,0
5.0,48,30,S-HCP-within,0.81,14.368308230516881,0
5.0,48,30,Std-CP,0.73,2.3040972862509066,0
5.0,48,30,Subsampling,0.55,14.640617116505648,0
5.0,48,35,Donor-HCP-no-within,0.78,14.105373946903153,0
5.0,48,35,Donor-HCP-within,0.87,2.6914860068863073,0
5.0,48,35,HCP,0.58,15.743785610461437,0
5.0,48,35,Pooling,0.54,14.338426126054546,0
5.0,48,35,Repeated,0.56,15.01079329147925,0
5.0,48,35,S-HCP-within,0.83,14.590186941251218,0
5.0,48,35,Std-CP,0.85,2.535201032574436,0
5.0,48,35,Subsampling,0.55,14.640617116505648,0
5.0,49,0,Donor-HCP-no-within,0.88,36.414015655152625,0
5.0,49,0,Donor-HCP-within,0.88,36.414015655152625,0
5.0,49,0,HCP,0.88,36.414015655152625,0
5.0,49,0,Pooling,0.87,33.70302680894205,0
5.0,49,0,Repeated,0.87,35.33912451158758,0
5.0,49,0,S-HCP-within,0.87,20.15907072486184,0
5.0,49,0,Std-CP,1.0,,100
5.0,49,0,Subsampling,0.87,35.11425944539003,0
5.0,49,5,Donor-HCP-no-within,0.89,29.10602071700906,0
5.0,49,5,Donor-HCP-within,0.85,26.56994571315239,0
5.0,49,5,HCP,0.88,36.414015655152625,0
5.0,49,5,Pooling,0.87,33.70302680894205,0
5.0,49,5,Repeated,0.87,35.33912451158758,0
5.0,49,5,S-HCP-within,0.86,19.08131589881308,0
5.0,49,5,Std-CP,0.73,5.494776360858319,0
5.0,49,5,Subsampling,0.87,35.11425944539003,0
5.0,49,10,Donor-HCP-no-within,0.79,25.61089612372808,0
5.0,49,10,Donor-HCP-within,0.84,19.88780183882842,0
5.0,49,10,HCP,0.88,36.414015655152625,0
5.0,49,10,Pooling,0.87,33.70302680894205,0
5.0,49,10,Repeated,0.87,35.33912451158758,0
5.0,49,10,S-HCP-within,0.83,18.275245896657523,0
5.0,49,10,Std-CP,0.81,42.939013982229206,0
5.0,49,10,Subsampling,0.87,35.11425944539003,0
5.0,49,15,Donor-HCP-no-within,0.87,28.03727485390969,0
5.0,49,15,Donor-HCP-within,0.84,17.90684112447864,0
5.0,49,15,HCP,0.88,36.414015655152625,0
5.0,49,15,Pooling,0.87,33.70302680894205,0
5.0,49,15,Repeated,0.87,35.33912451158758,0
5.0,49,15,S-HCP-within,0.86,18.463182287234403,0
5.0,49,15,Std-CP,0.91,4.9800601398364766,0
5.0,49,15,Subsampling,0.87,35.11425944539003,0
5.0,49,20,Donor-HCP-no-within,0.81,27.136355468976927,0
5.0,49,20,Donor-HCP-within,0.85,14.683109131588894,0
5.0,49,20,HCP,0.88,36.414015655152625,0
5.0,49,20,Pooling,0.87,33.70302680894205,0
5.0,49,20,Repeated,0.87,35.33912451158758,0
5.0,49,20,S-HCP-within,0.82,18.22791564527471,0
5.0,49,20,Std-CP,0.75,2.752105081433385,0
5.0,49,20,Subsampling,0.87,35.11425944539003,0
5.0,49,25,Donor-HCP-no-within,0.77,10.730748219043251,0
5.0,49,25,Donor-HCP-within,0.81,3.027521806203517,0
5.0,49,25,HCP,0.88,36.414015655152625,0
5.0,49,25,Pooling,0.87,33.70302680894205,0
5.0,49,25,Repeated,0.87,35.33912451158758,0
5.0,49,25,S-HCP-within,0.83,11.134056357232502,0
5.0,49,25,Std-CP,0.77,3.009369168778642,0
5.0,49,25,Subsampling,0.87,35.11425944539003,0
5.0,49,30,Donor-HCP-no-within,0.77,10.70490502285329,0
5.0,49,30,Donor-HCP-within,0.75,2.509672810475253,0
5.0,49,30,HCP,0.88,36.414015655152625,0
5.0,49,30,Pooling,0.87,33.70302680894205,0
5.0,49,30,Repeated,0.87,35.33912451158758,0
5.0,49,30,S-HCP-within,0.79,10.80738662191477,0
5.0,49,30,Std-CP,0.78,2.4740635369571544,0
5.0,49,30,Subsampling,0.87,35.11425944539003,0
5.0,49,35,Donor-HCP-no-within,0.77,10.72684779789073,0
5.0,49,35,Donor-HCP-within,0.78,2.5242795398861984,0
5.0,49,35,HCP,0.88,36.414015655152625,0
5.0,49,35,Pooling,0.87,33.70302680894205,0
5.0,49,35,Repeated,0.87,35.33912451158758,0
5.0,49,35,S-HCP-within,0.83,11.090784132939447,0
5.0,49,35,Std-CP,0.81,2.3794751953226783,0
5.0,49,35,Subsampling,0.87,35.11425944539003,0
