tau_B,alpha,o,dataset_id,rerun_id,lower,upper,width,finite
5.0,0.1,0,5,52,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,53,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,54,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,55,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,56,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,57,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,58,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,59,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,60,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,61,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,62,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,63,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,64,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,65,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,66,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,67,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,68,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,69,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,70,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,71,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,72,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,73,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,74,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,75,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,76,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,77,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,78,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,79,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,80,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,81,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,82,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,83,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,84,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,85,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,86,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,87,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,88,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,89,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,90,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,91,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,92,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,93,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,94,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,95,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,96,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,97,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,98,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,5,99,-10.100293239655304,24.96310949744665,35.06340273710195,1
5.0,0.1,0,2,0,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,1,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,2,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,3,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,4,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,5,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,6,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,7,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,8,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,9,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,10,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,11,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,12,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,13,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,14,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,15,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,16,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,17,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,18,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,19,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,20,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,21,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,22,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,23,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,24,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,25,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,26,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,27,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,28,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,29,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,30,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,31,-1.5200524809755933,42.541021578409136,44.06107405938473,1
5.0,0.1,0,2,32,-1.5200524809755933,42.541021578409136,44.06107405938473,1
