summary,spearman_rho,p_value,subsample
resid_q25,0.27871342380259057,0.0776311221240692,35
resid_q75,0.37595732370612767,0.015415466459061757,35
resid_sd,0.28544098920472216,0.07044550818090563,35
resid_mean,0.2622876797038799,0.09758622252156268,36
resid_median,0.272160600358956,0.08516946612034011,36
resid_q25,0.2186895610588979,0.16953932983482267,36
resid_q75,0.25713279192822075,0.1045987828876103,36
resid_sd,0.1570930206887329,0.32664866857398817,36
resid_mean,0.29758555532025815,0.05881015801117979,37
resid_median,0.23834803138980162,0.13343377884654672,37
resid_q25,0.06762808347647421,0.6743970960686058,37
resid_q75,0.27836393988559677,0.0780195086658868,37
resid_sd,0.22908670758946473,0.14965599204608057,37
resid_mean,0.18610018579922197,0.24402604116656218,38
resid_median,0.17220820009871665,0.28164180379090165,38
resid_q25,0.13665416351060164,0.39423601127227864,38
resid_q75,0.2661320027908122,0.09259589520406546,38
resid_sd,0.15595719795850288,0.3302025492222538,38
resid_mean,0.420167039205849,0.006237183418495685,39
resid_median,0.3919462129085961,0.011264684479299777,39
resid_q25,0.3919462129085961,0.011264684479299777,39
resid_q75,0.3828596310667562,0.01348753529486782,39
resid_sd,0.19868160681100033,0.2130216102278479,39
resid_mean,0.2614139699113953,0.09874866550874697,40
resid_median,0.262112937745383,0.09781786641841114,40
resid_q25,0.33629089912732646,0.031573423718729794,40
resid_q75,0.30894378262255817,0.049367381710201656,40
resid_sd,0.0920890121278779,0.5668877386148865,40
resid_mean,0.2307467561951855,0.14664673532293213,41
resid_median,0.2121367376152633,0.18301002710258743,41
resid_q25,0.20872926942457332,0.19030839664599572,41
resid_q75,0.2860525860594613,0.06981918847013299,41
resid_sd,0.1960604774335465,0.2192436865554743,41
resid_mean,0.2746069877779129,0.08229131729997842,42
resid_median,0.1844401371935012,0.2483331218946748,42
resid_q25,0.21973801280987942,0.1674521503685685,42
resid_q75,0.2555601143017484,0.10681295999369529,42
resid_sd,0.16574274763433053,0.3003720908692766,42
resid_mean,0.42191445879081824,0.006003132160301588,43
resid_median,0.41308998988672363,0.007267617865812679,43
resid_q25,0.35437669183175785,0.023009370506532748,43
resid_q75,0.3576094180639509,0.021704616500422876,43
resid_sd,0.2653456639775761,0.0936002808054319,43
resid_mean,0.21266096349075408,0.1819051431411954,44
resid_median,0.2630740185171161,0.09654903412673574,44
resid_q25,0.09733975032444322,0.5448840445519951,44
resid_q75,0.32860225295346185,0.035935572761662087,44
resid_sd,0.10772841741335243,0.5025891962489126,44
resid_mean,0.2716363744834653,0.08579626562860067,45
resid_median,0.24979362967135002,0.11523779240898568,45
resid_q25,0.23284365969714857,0.14290944008275974,45
resid_q75,0.2850041343084799,0.07089558432736577,45
resid_sd,0.16032574692092594,0.3166650611202265,45
resid_mean,0.3499207718900863,0.024914532994242608,46
resid_median,0.3221368004890758,0.03997519130946247,46
resid_q25,0.2705005517532353,0.08716661431801569,46
resid_q75,0.3092932665395519,0.049097488024532586,46
resid_sd,0.14223995421649452,0.3750053528234009,46
resid_mean,0.20243855891868415,0.20431861048277242,47
resid_median,0.1337649692293938,0.4044036825481427,47
resid_q25,0.053907894196300446,0.7378154024889795,47
resid_q75,0.272335342317453,0.08496132541711857,47
resid_sd,0.2304846432574401,0.14711890055693616,47
resid_mean,0.3863544702366946,0.01259211454151978,48
resid_median,0.31226387983399967,0.04685111069899723,48
resid_q25,0.24428925797869697,0.12373909113732197,48
resid_q75,0.3507071107033225,0.02456910397823715,48
resid_sd,0.2735585360269314,0.08351538802184341,48
resid_mean,0.27556806854964605,0.08118157304872149,49
