alpha,dataset_id,o,mean_width,sd_upper,sd_width,rel_sd_upper,rel_sd_width
0.2,32,10,19.25860052576833,9.355278152668376,9.450487100140489,0.48577144222659674,0.4907151528220121
0.2,32,15,18.38783243951074,9.507084818002333,8.569183499699333,0.5170312949760215,0.46602466755604943
0.2,32,20,14.5772618037941,6.25692400483441,6.172524567076167,0.42922491816713393,0.42343511766178277
0.2,32,25,2.07053617245477,8.926528984957934e-16,0.0,4.3112161495710016e-16,0.0
0.2,32,30,2.25638784810322,8.926528984957934e-16,8.926528984957934e-16,3.95611463359981e-16,3.95611463359981e-16
0.2,32,35,3.4782445304155694,8.926528984957934e-16,0.0,2.566389138802562e-16,0.0
0.2,34,0,18.491393655706272,8.14731590827719,7.322881445326381,0.44060042525583265,0.3960156590504798
0.2,34,5,17.96044197045336,7.481276179884315,6.368316934664055,0.41654187531641634,0.3545746226702296
0.2,34,10,15.734768299456519,6.21910837999319,5.504750080583922,0.3952462636649056,0.3498462751926291
0.2,34,15,14.780643737989772,6.176559527428249,4.744383230077172,0.417881632012618,0.32098623809482524
0.2,34,20,12.115959468913594,5.014868843289947,3.4403334789102082,0.41390604319507657,0.2839505602290277
0.2,34,25,3.0629528629719767,8.926528984957934e-16,8.926528984957934e-16,2.914354018591243e-16,2.914354018591243e-16
0.2,34,30,2.126883060233006,2.2316322462394835e-16,4.463264492478967e-16,1.0492500918198117e-16,2.0985001836396233e-16
0.2,34,35,1.9796678960335,6.694896738718451e-16,4.463264492478967e-16,3.3818282107481124e-16,2.2545521404987413e-16
0.2,35,0,29.928612850257274,8.968521373899698,10.894429558829248,0.2996637839104729,0.364013848999206
0.2,35,5,25.785581935554095,7.026872687517175,7.251362270915883,0.2725116968497914,0.28121770875829805
0.2,35,10,23.514468071418687,6.845159053824149,7.260382197458321,0.2911041420556006,0.3087623405048721
0.2,35,15,21.84717894814223,5.642780184454074,6.534402035128124,0.2582841564051869,0.2990959176303069
0.2,35,20,19.037722009519406,5.858255086971924,8.945501113727468,0.3077182807923463,0.4698829570709385
0.2,35,25,7.0120743390299705,3.570611593983174e-15,1.785305796991587e-15,5.092090330686827e-16,2.5460451653434137e-16
0.2,35,30,6.413847934988462,3.570611593983174e-15,0.0,5.567035000167332e-16,0.0
0.2,35,35,5.993893393174122,0.0,2.6779586954873804e-15,0.0,4.467811687370106e-16
0.2,36,0,22.853330504106633,6.316377890306141,5.574459132377394,0.27638763151703943,0.24392327111252737
0.2,36,5,20.708209887058864,4.921302050277387,5.814574015195169,0.23764980542102995,0.2807859320968568
0.2,36,10,18.10611638747556,5.278018462300796,5.173628343408492,0.2915047241136553,0.28573926250618914
0.2,36,15,16.6751320033665,4.706871469885453,6.139438552553265,0.28226891810722665,0.3681793074449899
0.2,36,20,15.178651402397247,3.9024888888099656,3.793432355735316,0.25710379567671104,0.24991893253021139
0.2,36,25,3.7289931752647107,8.926528984957934e-16,0.0,2.393817463697628e-16,0.0
0.2,36,30,3.7865225316946134,1.3389793477436902e-15,1.785305796991587e-15,3.5361716100615563e-16,4.714895480082075e-16
0.2,36,35,3.419345045986679,4.463264492478967e-16,4.463264492478967e-16,1.3052980709617319e-16,1.3052980709617319e-16
0.2,37,0,25.798451705164293,9.135880778106602,11.540939931642088,0.35412515768447433,0.44735009928257985
0.2,37,5,21.500032560872356,5.288701339675165,6.176439155720314,0.2459857362867444,0.28727580473346537
0.2,37,10,18.654255508067475,4.267960428293634,5.275140716220846,0.22879285782527495,0.28278484305843704
0.2,37,15,16.997480200063034,4.840467244366722,4.687010331417733,0.2847755777558589,0.2757473623296441
0.2,37,20,16.00057615422278,3.8914582437888576,4.529401572451096,0.2432073824267788,0.28307740476306054
0.2,37,25,2.878388452417596,1.785305796991587e-15,0.0,6.202449136050714e-16,0.0
0.2,37,30,1.8858370870422254,8.926528984957934e-16,8.926528984957934e-16,4.733457119012562e-16,4.733457119012562e-16
0.2,37,35,2.1983016116647742,8.926528984957934e-16,4.463264492478967e-16,4.060647973686319e-16,2.0303239868431595e-16
0.2,38,0,24.786003077263967,6.580625806558032,5.785512369305544,0.2654976595477952,0.23341852864581283
0.2,38,5,25.940440901647758,8.038400999319574,12.435851685918005,0.30987912001175616,0.4794001664454388
0.2,38,10,21.404673489764836,5.620218819895623,6.935244518442918,0.2625697057506188,0.3240060878181194
0.2,38,15,19.789432405821675,4.377313945536322,6.168101415058352,0.22119451714282617,0.31168662590058993
0.2,38,20,18.4077143970571,3.5701630076794695,5.320985315163271,0.19394928292945718,0.2890627918485064
0.2,38,25,3.304239232327753,3.570611593983174e-15,1.3389793477436902e-15,1.0806153377301826e-15,4.0523075164881843e-16
0.2,38,30,2.883747019450669,0.0,8.926528984957934e-16,0.0,3.0954618850922527e-16
0.2,38,35,2.8928411547106525,0.0,4.463264492478967e-16,0.0,1.5428653886547018e-16
0.2,39,0,28.240643564997608,8.351511530779131,9.31818825271178,0.2957266717933536,0.3299566538299804
0.2,39,5,28.24200363847739,7.045176993636422,13.270436045129756,0.2494574069113833,0.469882952180131
0.2,39,10,22.592757514107102,7.4324590011307405,8.44354417619247,0.32897529203727577,0.37372791572344594
0.2,39,15,19.887875306386306,4.33614278363108,4.84484303393525,0.21802946352135852,0.24360787461189964
0.2,39,20,19.907157560668253,4.239274371389068,6.232877440529933,0.2129522689750973,0.3130973079172587
0.2,39,25,6.536432300811832,0.0,0.0,0.0,0.0
0.2,39,30,4.908745887627119,1.785305796991587e-15,8.926528984957934e-16,3.6369896463607757e-16,1.8184948231803879e-16
0.2,39,35,5.115110814087643,7.141223187966347e-15,0.0,1.3961033196580106e-15,0.0
0.2,40,0,19.239645679627742,6.869776037112686,7.956817520236262,0.35706354220373593,0.41356362028337595
0.2,40,5,16.648052384697845,4.847098002975905,5.819538621791177,0.2911510542477115,0.34956272885951756
0.2,40,10,15.471563532715363,6.271016082890202,6.510970184648577,0.4053252969313565,0.42083466036776557
0.2,40,15,13.981390652171548,6.540637399096267,7.117134138204861,0.4678102172962598,0.5090433645167799
0.2,40,20,11.813307137716377,3.2699609751772916,3.486639469735819,0.2768031794193582,0.29514507911201393
0.2,40,25,3.2685804102976523,7.141223187966347e-15,4.463264492478967e-16,2.184808782879548e-15,1.3655054892997176e-16
0.2,40,30,3.046909098355777,7.141223187966347e-15,8.926528984957934e-16,2.3437598423333374e-15,2.929699802916672e-16
0.2,40,35,3.2176166378784297,7.141223187966347e-15,8.926528984957934e-16,2.219413930142713e-15,2.774267412678391e-16
0.2,41,0,22.0432248208116,6.009235364788632,8.54519578298461,0.27261144472451015,0.3876563366952036
0.2,41,5,19.188677838406733,5.018334514203597,8.281309815968848,0.2615258099835959,0.4315727162500769
0.2,41,10,17.60518162312862,5.2528199615789815,6.302945067683841,0.29836783703941716,0.3580164750702381
0.2,41,15,16.139905894515323,6.8541846340377255,6.721707506200095,0.42467314734263234,0.41646509899938583
0.2,41,20,15.733200612769897,4.9512990612944225,7.030050990652911,0.31470386624802116,0.446829044113691
0.2,41,25,2.4842831057154275,0.0,4.463264492478967e-16,0.0,1.7966005896069682e-16
0.2,41,30,3.3320762741697614,5.355917390974761e-15,0.0,1.6073813893438772e-15,0.0
0.2,41,35,3.284842659130792,3.570611593983174e-15,0.0,1.086996232242064e-15,0.0
0.2,42,0,37.9266794135327,13.723129878863457,10.82453734202895,0.36183314993737303,0.28540693541883405
0.2,42,5,34.59870624670524,13.146202847556255,10.814780169060489,0.37996226661822474,0.3125775886516091
0.2,42,10,30.5511452952908,13.457643831357045,10.06771879648228,0.4404955592100642,0.32953654271135074
0.2,42,15,26.476010525477733,9.386903161400557,7.263454507502029,0.35454371618290403,0.274340973709481
0.2,42,20,25.511931351746206,10.4130513013494,7.839466950556762,0.40816397464305115,0.3072862984173943
0.2,42,25,4.3888396160577825,0.0,8.926528984957934e-16,0.0,2.033915514319038e-16
0.2,42,30,2.485950869057471,1.785305796991587e-15,4.463264492478967e-16,7.181581177702324e-16,1.795395294425581e-16
0.2,42,35,2.420097458458226,1.785305796991587e-15,4.463264492478967e-16,7.376999594590514e-16,1.8442498986476285e-16
0.2,43,0,24.878376758834712,6.0419077094419436,7.578597436625099,0.24285779446186595,0.30462588094433524
0.2,43,5,20.673047511540627,4.525416916067798,5.678350391460899,0.21890419946751957,0.27467408413253963
0.2,43,10,18.610452779968863,3.294894468696066,4.737245666268414,0.17704536840943957,0.2545475772286041
0.2,43,15,16.71201236288398,3.3913492716689766,3.50353990350189,0.20292883933001915,0.20964201242951253
0.2,43,20,14.754565004295682,3.0422296586147803,3.0930765525889163,0.20618904438924887,0.2096352248736842
0.2,43,25,5.05932182327485,8.926528984957934e-16,1.785305796991587e-15,1.764372636643201e-16,3.528745273286402e-16
0.2,43,30,3.9545418917656843,1.785305796991587e-15,1.785305796991587e-15,4.514570450521783e-16,4.514570450521783e-16
0.2,43,35,4.622935054063279,0.0,0.0,0.0,0.0
0.2,44,0,23.661885266282326,17.344386234430008,9.290149384022648,0.7330094808271842,0.39262084485131493
0.2,44,5,23.22690150569178,15.323590055672046,11.45016130295524,0.6597345776799795,0.492969813478968
0.2,44,10,19.083211553652053,10.983464916680791,7.903205186631042,0.5755564196205135,0.4141443993539214
0.2,44,15,17.144283020410004,10.243851464457828,7.252047567025711,0.5975083036288354,0.42300092447098897
0.2,44,20,16.939367531542086,9.525726372967183,8.948994062617805,0.5623425051277581,0.5282956430311969
0.2,44,25,4.833694364469696,0.0,8.926528984957934e-16,0.0,1.8467301223206865e-16
0.2,44,30,4.663932806485577,1.785305796991587e-15,8.926528984957934e-16,3.8278977658275316e-16,1.9139488829137658e-16
0.2,44,35,4.5419508192348825,1.785305796991587e-15,1.785305796991587e-15,3.930702616661824e-16,3.930702616661824e-16
0.2,45,0,22.5025523246998,4.280463242045168,6.130364468021916,0.19022123269753458,0.2724297395052807
0.2,45,5,20.16742541665447,4.388776695593255,5.7411068251723485,0.2176171030720142,0.2846722725663972
0.2,45,10,18.241921142255634,3.856294992261225,6.751204128679999,0.21139741599520967,0.3700928249843977
0.2,45,15,17.032320958576065,3.1087519990534145,4.577484588910738,0.18252075020275524,0.2687528376222793
0.2,45,20,15.03076046498164,3.452009592081898,4.80787407500887,0.22966300342050688,0.3198689837556894
0.2,45,25,5.466794632110068,0.0,2.6779586954873804e-15,0.0,4.898590263036357e-16
0.2,45,30,5.0238797037335985,7.141223187966347e-15,0.0,1.4214558486858676e-15,0.0
0.2,45,35,5.532095994576901,3.570611593983174e-15,1.785305796991587e-15,6.454355812848213e-16,3.2271779064241065e-16
0.2,46,0,25.40949107737007,9.380371814107225,8.851595127899223,0.36916803195879316,0.34835782822043754
0.2,46,5,23.372004424362473,7.8173217257047005,14.431527402433982,0.3344737397685965,0.6174706773284224
0.2,46,10,20.76560788515524,6.367053303042249,12.129388929777322,0.3066153101924784,0.5841095043718073
0.2,46,15,18.667085743343694,6.880993801516955,5.5459079869867365,0.3686163923027235,0.29709554363429735
0.2,46,20,15.861028607476953,5.3281960415124505,3.766274222587603,0.33593004422176737,0.23745460119857334
0.2,46,25,6.068890162263918,3.570611593983174e-15,2.6779586954873804e-15,5.883467155469501e-16,4.4126003666021264e-16
0.2,46,30,5.330078826668803,3.570611593983174e-15,0.0,6.6989845930941655e-16,0.0
0.2,46,35,5.41823864251377,7.141223187966347e-15,8.926528984957934e-16,1.3179971682925368e-15,1.647496460365671e-16
0.2,47,0,25.133789586555604,7.685077788867108,6.350953309786335,0.30576677513756056,0.2526858629063857
0.2,47,5,23.344575471609872,7.54306468200651,6.303244869004432,0.3231185202395257,0.27000897389074485
0.2,47,10,21.648760389060577,7.701563175010142,7.69580335143224,0.3557507698640265,0.35548471197090054
0.2,47,15,19.422195263145912,6.611536421245011,5.264442830649706,0.340411386646419,0.2710529247246893
0.2,47,20,18.571330843077835,6.188182879624291,6.104385804666049,0.33321160082239537,0.32869942688794224
0.2,47,25,5.067901771735144,0.0,8.926528984957934e-16,0.0,1.7613855569859784e-16
0.2,47,30,3.8654232534454764,4.463264492478967e-16,1.3389793477436902e-15,1.1546638491659614e-16,3.4639915474978843e-16
0.2,47,35,4.097862223398383,0.0,0.0,0.0,0.0
0.2,48,0,15.991508614157107,6.5538760184765685,4.109797623495058,0.40983475521968543,0.2569987436868026
0.2,48,5,14.626574562563569,5.991825470063312,3.7941800585247174,0.40965336377522543,0.2594031871437518
0.2,48,10,13.703674105886044,5.355250309416625,3.6616882183553296,0.39078938013539166,0.2672048525134256
0.2,48,15,12.523607034155004,4.907996572030471,2.632173934384896,0.39189959878532904,0.2101769823347459
0.2,48,20,11.39351511382505,4.197957106249259,2.5989987491616002,0.3684514449061817,0.22811210791373235
0.2,48,25,3.7501303883710078,5.355917390974761e-15,8.926528984957934e-16,1.4281949789221274e-15,2.3803249648702124e-16
0.2,48,30,2.91583173895335,0.0,8.926528984957934e-16,0.0,3.061400582792939e-16
0.2,48,35,4.495632357196,7.141223187966347e-15,8.926528984957934e-16,1.5884802449505559e-15,1.9856003061881948e-16
0.2,49,0,21.257565772335333,8.913753731426292,6.6180603287352895,0.41932147014813337,0.3113272892867186
0.2,49,5,19.28160544579344,7.498943236584932,7.8452368102707615,0.38891695287857553,0.40687674230894055
0.2,49,10,17.0229976123903,6.8480359163517495,4.222964235765951,0.4022814355191686,0.2480740661499147
0.2,49,15,15.586213823926672,7.642362203239389,4.809321470467962,0.4903283305088157,0.3085625235735627
0.2,49,20,15.38745307712114,6.469599452963533,4.616737866298945,0.42044641309632114,0.3000326202887565
0.2,49,25,2.8843219567639395,2.2316322462394835e-16,8.926528984957934e-16,7.73711215215121e-17,3.094844860860484e-16
0.2,49,30,3.0522375282140732,0.0,8.926528984957934e-16,0.0,2.9245852927380225e-16
0.2,49,35,2.730448648018714,8.926528984957934e-16,0.0,3.2692535680666474e-16,0.0
