dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,0.2,HCP,10,0.8,0.836,0.3704608498090469,0.011709141727727102,1000.0,24.4679241569741,6.241276233134954,0.1973664840298252,23.70588212142136,20.120678222098643,28.52801176311411,9.313990658246269,53.40111195084465,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,HCP,15,0.8,0.836,0.3704608498090469,0.011709141727727102,1000.0,24.4679241569741,6.241276233134954,0.1973664840298252,23.70588212142136,20.120678222098643,28.52801176311411,9.313990658246269,53.40111195084465,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,HCP,20,0.8,0.836,0.3704608498090469,0.011709141727727102,1000.0,24.4679241569741,6.241276233134954,0.1973664840298252,23.70588212142136,20.120678222098643,28.52801176311411,9.313990658246269,53.40111195084465,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,HCP,25,0.8,0.836,0.3704608498090469,0.011709141727727102,1000.0,24.4679241569741,6.241276233134954,0.1973664840298252,23.70588212142136,20.120678222098643,28.52801176311411,9.313990658246269,53.40111195084465,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,HCP,30,0.8,0.836,0.3704608498090469,0.011709141727727102,1000.0,24.4679241569741,6.241276233134954,0.1973664840298252,23.70588212142136,20.120678222098643,28.52801176311411,9.313990658246269,53.40111195084465,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,HCP,35,0.8,0.836,0.3704608498090469,0.011709141727727102,1000.0,24.4679241569741,6.241276233134954,0.1973664840298252,23.70588212142136,20.120678222098643,28.52801176311411,9.313990658246269,53.40111195084465,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,Std-CP,0,0.8,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,0.2,Std-CP,5,0.8,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,0.2,Std-CP,10,0.8,0.836,0.3704608498090469,0.011709141727727102,1000.0,4.736054395499874,1.8983067061597703,0.06002972889036862,4.453154051761487,3.403278485203773,5.847805547022767,0.8833323110149882,13.525423272658792,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,Std-CP,15,0.8,0.879,0.32629046180583565,0.010313049985334114,1000.0,5.2474300527062505,1.772680508962222,0.05605707972107147,4.98031259821118,3.9569459776586564,6.2481151869990095,1.40620933013661,13.197742477500377,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,Std-CP,20,0.8,0.806,0.3956267439399421,0.012504559168559281,1000.0,4.144649677736728,1.328994164374986,0.042026485564971613,4.015142688343815,3.191704588645143,4.956261223427891,1.1001916141480117,9.633676778907107,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,Std-CP,25,0.8,0.837,0.36955049393495276,0.011680368144883107,1000.0,4.445072666537653,1.293822953704481,0.04091427422712748,4.258245594958124,3.4940805983243077,5.228461481305473,1.5669862741532747,9.654429177865872,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,Std-CP,30,0.8,0.802,0.3986915536538929,0.012601428490452976,1000.0,3.8784582466512467,1.0473699517954576,0.03312074600494408,3.77335299596435,3.1701308285104166,4.52827112260381,1.4271093899728626,7.7118321610877345,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.2,Std-CP,35,0.8,0.841,0.3658590614606298,0.011563693181678596,1000.0,4.044424240666773,1.057957854095471,0.03345556487405786,3.979807741848072,3.2500434403054443,4.73845752171777,1.4126568119712246,7.827677095360464,1000.0,1000.0,0.0,1.0,0.0
